crime_type,year,month,day,hour,location,latitude,longitude
criminal damage,2002,6,2,15,APARTMENT,41.763305308,-87.559870854
theft,2007,1,18,15,"SCHOOL, PUBLIC, BUILDING",41.872963554,-87.753663295
criminal damage,2010,9,25,1,VEHICLE NON-COMMERCIAL,41.92148249,-87.672514712
theft,2014,7,25,15,STREET,41.915297676,-87.752857849
criminal damage,2001,4,25,18,STREET,41.754919042,-87.60181781
theft,2016,4,13,17,STREET,41.759609622,-87.558372185
theft,2001,4,20,19,OTHER,41.744351577,-87.663143267
battery,2005,5,19,17,STREET,41.772913136,-87.582634698
theft,2009,2,14,8,STREET,41.683938313,-87.72175582
battery,2014,8,3,15,SIDEWALK,41.964455089,-87.656190166
battery,2003,6,5,18,"SCHOOL, PUBLIC, GROUNDS",41.962700337,-87.65366438
theft,2013,10,4,2,RESIDENCE-GARAGE,41.960561564,-87.760642609
criminal damage,2007,4,2,21,STREET,41.921852139,-87.672848951
theft,2009,6,17,13,STREET,41.835108416,-87.685227168
theft,2007,6,3,19,STREET,41.968003179,-87.666003635
battery,2006,4,30,1,DRIVEWAY - RESIDENTIAL,41.785771544,-87.798743245
battery,2002,9,20,23,CHA PARKING LOT/GROUNDS,41.811762307,-87.628286589
criminal damage,2008,9,29,24,DRIVEWAY - RESIDENTIAL,41.944034039,-87.768020769
battery,2004,8,17,23,CTA PLATFORM,41.946483441,-87.719172099
theft,2001,12,7,6,STREET,41.742558043,-87.544077893
battery,2005,3,5,22,STREET,41.90092754,-87.716802448
criminal damage,2011,11,12,18,GROCERY FOOD STORE,41.894848129,-87.630198001
criminal damage,2017,3,24,17,PARKING LOT/GARAGE(NON.RESID.),41.744059913,-87.710815562
battery,2010,3,6,16,ALLEY,41.675744475,-87.62044259
criminal damage,2010,5,5,14,SMALL RETAIL STORE,41.809014313,-87.606554341
battery,2006,6,27,15,STREET,41.960230099,-87.786080959
theft,2008,4,15,17,STREET,41.912385538,-87.706812959
criminal damage,2006,2,9,21,APARTMENT,41.850060897,-87.68068649
theft,2008,8,15,23,PARKING LOT/GARAGE(NON.RESID.),41.972143197,-87.746722957
battery,2001,3,23,11,"SCHOOL, PUBLIC, BUILDING",41.804562628,-87.624485028
battery,2011,3,16,22,STREET,41.772946537,-87.682114031
criminal damage,2006,10,21,18,APPLIANCE STORE,41.894556302,-87.624243734
criminal damage,2012,4,30,14,RESTAURANT,41.87755491,-87.63666295
criminal damage,2015,2,5,3,STREET,41.914096728,-87.680005117
battery,2003,2,25,13,SIDEWALK,41.963204609,-87.659604501
battery,2013,11,13,24,SIDEWALK,41.897915032,-87.770367105
theft,2001,5,18,14,STREET,41.886705251,-87.726803475
battery,2013,6,1,23,STREET,41.767844874,-87.666326217
criminal damage,2004,2,18,18,PARKING LOT/GARAGE(NON.RESID.),41.837054941,-87.665729137
criminal damage,2014,11,27,11,SIDEWALK,41.880486258,-87.725665179
criminal damage,2003,2,19,13,OTHER,41.912650763,-87.723971431
battery,2004,6,15,21,SIDEWALK,41.729154403,-87.551235546
theft,2017,4,29,22,RESIDENCE,41.778608823,-87.661756475
battery,2002,5,15,21,SIDEWALK,41.896809836,-87.749087786
theft,2015,4,3,12,STREET,41.776714177,-87.715350247
theft,2001,6,6,17,RESIDENCE,41.695140581,-87.628759844
theft,2014,1,20,16,PARKING LOT/GARAGE(NON.RESID.),41.803032055,-87.743030558
theft,2007,7,2,17,CHA APARTMENT,41.967298725,-87.653512545
criminal damage,2014,11,29,19,RESIDENCE,41.748579688,-87.602677668
criminal damage,2014,10,7,11,"SCHOOL, PUBLIC, BUILDING",41.791380121,-87.724684994
theft,2001,11,30,24,APARTMENT,41.795133585,-87.627654743
battery,2009,10,6,13,HOSPITAL BUILDING/GROUNDS,41.895003278,-87.62152816
criminal damage,2010,12,30,9,HOTEL/MOTEL,41.875679322,-87.62657476
theft,2003,11,3,17,RESIDENCE PORCH/HALLWAY,41.741777049,-87.562434043
theft,2014,7,23,4,RESIDENCE,41.780920955,-87.763065128
theft,2010,3,15,17,RESIDENCE,41.754884296,-87.665983984
theft,2009,1,28,23,NURSING HOME/RETIREMENT HOME,41.783522021,-87.593125671
theft,2008,4,13,10,STREET,41.860264796,-87.714025166
theft,2008,4,22,22,STREET,41.761219446,-87.628070435
battery,2011,9,16,11,SIDEWALK,41.768310829,-87.684921195
criminal damage,2014,10,4,10,OTHER,41.950197458,-87.648999894
criminal damage,2004,10,23,18,DEPARTMENT STORE,41.722385688,-87.581893417
theft,2007,2,23,23,RESIDENCE,41.902854107,-87.674808014
theft,2004,11,1,17,OTHER,41.753460038,-87.653816736
battery,2002,4,24,21,STREET,41.776327366,-87.693320295
battery,2013,5,17,19,SIDEWALK,41.766878495,-87.57387458
battery,2001,10,15,20,PARK PROPERTY,41.78866571,-87.654592801
criminal damage,2015,10,19,21,VEHICLE-COMMERCIAL,41.78020663,-87.682366888
criminal damage,2009,9,12,10,STREET,41.944794481,-87.782191646
theft,2015,12,5,24,RESIDENCE,41.760533558,-87.650359077
theft,2003,11,14,23,RESIDENCE,41.899268907,-87.698467137
theft,2001,12,23,24,ALLEY,41.90933232,-87.757338792
theft,2009,2,13,12,STREET,41.78243886,-87.776555474
criminal damage,2010,12,15,15,RESTAURANT,41.939532212,-87.64925361
battery,2007,4,23,15,SIDEWALK,41.888460669,-87.755363176
criminal damage,2002,8,4,24,RESIDENCE,41.860346575,-87.710371769
criminal damage,2009,7,9,18,STREET,41.906175337,-87.662133078
battery,2012,6,19,9,ABANDONED BUILDING,41.896161442,-87.733505414
criminal damage,2011,6,3,2,CTA PLATFORM,41.896683405,-87.627860183
criminal damage,2007,10,26,24,STREET,41.919951937,-87.651516758
battery,2016,5,12,17,VEHICLE NON-COMMERCIAL,41.766246365,-87.575810131
criminal damage,2007,7,8,8,PARKING LOT/GARAGE(NON.RESID.),41.940505289,-87.726161573
battery,2001,2,7,23,STREET,41.769734032,-87.574097504
battery,2001,12,19,16,SIDEWALK,41.750047889,-87.553012203
theft,2005,6,28,13,STREET,41.903433214,-87.721454621
battery,2007,2,13,11,STREET,41.867428158,-87.699593641
theft,2008,3,16,18,PARKING LOT/GARAGE(NON.RESID.),41.7642823,-87.644388581
criminal damage,2006,5,19,11,DEPARTMENT STORE,41.86821682,-87.6304532
criminal damage,2001,3,16,22,HOTEL/MOTEL,41.889458226,-87.620370412
theft,2001,8,20,12,RESIDENCE,41.804006567,-87.657904265
theft,2005,9,14,12,STREET,41.918387319,-87.703829523
battery,2004,1,26,17,SIDEWALK,41.892824617,-87.711356453
battery,2007,4,6,22,SIDEWALK,41.700499445,-87.56319457
criminal damage,2013,12,22,9,DEPARTMENT STORE,41.909664252,-87.742728815
criminal damage,2001,3,31,23,STREET,41.995335709,-87.713033736
theft,2016,1,4,5,RESIDENCE-GARAGE,41.701081418,-87.613600717
battery,2004,10,13,21,PARKING LOT/GARAGE(NON.RESID.),41.97709861,-87.769045041
theft,2002,9,6,16,PARK PROPERTY,41.942842093,-87.761731154
battery,2007,10,25,19,STREET,41.7784712,-87.686069059
battery,2005,9,8,16,PARK PROPERTY,41.744270923,-87.631704085
theft,2009,6,25,12,STREET,41.912848128,-87.68972815
theft,2002,3,13,15,PARK PROPERTY,42.001822361,-87.689987495
theft,2001,7,10,17,RESIDENCE,41.700186442,-87.658318015
battery,2005,12,30,17,MOVIE HOUSE/THEATER,41.969046206,-87.658064717
battery,2001,12,6,15,STREET,41.968958913,-87.656289557
battery,2016,5,30,19,STREET,41.900905215,-87.719807411
battery,2004,2,29,22,SIDEWALK,41.891904878,-87.705731347
criminal damage,2015,1,2,22,STREET,41.956650297,-87.686118481
theft,2017,6,17,16,RESTAURANT,41.953962409,-87.654529255
battery,2001,10,1,15,STREET,41.887582652,-87.62638114
theft,2011,1,25,15,RESIDENCE,41.885344809,-87.71002248
criminal damage,2013,1,8,20,DEPARTMENT STORE,41.95347181,-87.743552438
battery,2013,11,27,21,ALLEY,41.877112015,-87.723817121
criminal damage,2003,6,12,6,APARTMENT,41.993616981,-87.661207764
battery,2004,9,30,14,STREET,41.759626341,-87.590823708
battery,2004,9,2,16,SIDEWALK,41.88068906,-87.728733158
criminal damage,2016,4,4,23,RESIDENTIAL YARD (FRONT/BACK),41.754407395,-87.566284999
battery,2005,3,1,19,POLICE FACILITY/VEH PARKING LOT,41.999533347,-87.671104423
battery,2013,12,27,13,ALLEY,41.795132435,-87.652474592
criminal damage,2005,7,2,23,VEHICLE NON-COMMERCIAL,41.931407124,-87.710085057
theft,2008,2,28,12,APARTMENT,41.7804509,-87.682371751
criminal damage,2003,11,2,10,PARKING LOT/GARAGE(NON.RESID.),41.771625308,-87.706062047
theft,2002,8,30,19,STREET,41.934623625,-87.702596721
theft,2009,5,31,1,STREET,41.936381266,-87.756606644
battery,2010,2,10,4,STREET,41.938294905,-87.716141262
theft,2016,10,15,2,RESIDENCE,41.783582491,-87.699613332
battery,2009,11,27,14,SIDEWALK,41.675383989,-87.627397716
criminal damage,2004,8,27,8,STREET,41.994510306,-87.697098423
criminal damage,2007,6,1,22,STREET,41.928727298,-87.705785807
battery,2006,9,12,22,RESIDENCE,41.881011345,-87.750193826
criminal damage,2009,8,16,1,STREET,41.910258303,-87.692803437
battery,2005,9,4,19,SIDEWALK,41.825485402,-87.614399445
battery,2004,11,21,13,STREET,41.793202868,-87.652418003
criminal damage,2009,11,23,14,OTHER,42.002225812,-87.680277948
criminal damage,2008,8,15,2,STREET,41.851897935,-87.631993635
battery,2004,1,21,22,TAVERN/LIQUOR STORE,41.853502636,-87.654718935
criminal damage,2007,1,30,11,GROCERY FOOD STORE,41.722362598,-87.58382047
battery,2007,11,30,20,STREET,41.854538151,-87.706551951
criminal damage,2012,8,1,19,STREET,41.892423513,-87.723554042
battery,2006,4,24,21,OTHER,41.877814172,-87.655684548
theft,2001,11,3,10,RESIDENCE PORCH/HALLWAY,41.768327038,-87.584257088
criminal damage,2001,2,2,23,RESTAURANT,41.814087756,-87.704066855
theft,2013,8,19,6,STREET,41.836403494,-87.734742621
criminal damage,2009,5,23,17,STREET,41.896759508,-87.622401207
criminal damage,2008,1,29,3,APARTMENT,41.75113362,-87.558946894
battery,2008,8,7,23,ALLEY,41.718625945,-87.643136576
criminal damage,2001,2,25,15,STREET,41.980555603,-87.761691891
theft,2001,6,11,16,STREET,41.867063997,-87.659252824
criminal damage,2001,1,10,24,RESIDENCE,41.940834042,-87.65964524
battery,2007,8,18,23,SIDEWALK,41.879633732,-87.736307568
criminal damage,2002,11,15,10,GROCERY FOOD STORE,41.757614433,-87.586115266
battery,2001,6,19,19,SIDEWALK,41.809421247,-87.621137561
theft,2004,4,18,16,STREET,41.871075686,-87.694714804
battery,2008,12,19,19,STREET,41.779381465,-87.614390356
theft,2007,9,12,20,VEHICLE NON-COMMERCIAL,41.77425915,-87.604574914
criminal damage,2012,11,21,19,PARKING LOT/GARAGE(NON.RESID.),41.915522245,-87.750059804
theft,2007,4,5,12,STREET,41.793072981,-87.684018938
criminal damage,2004,7,3,12,RESIDENCE,41.751896209,-87.646503686
battery,2008,1,24,22,SIDEWALK,41.874589356,-87.708874919
theft,2009,12,17,24,RESTAURANT,41.802007069,-87.622162249
criminal damage,2004,6,20,12,STREET,41.906297608,-87.650291815
criminal damage,2005,10,21,12,OTHER,42.005238416,-87.678742313
theft,2009,11,20,17,RESIDENTIAL YARD (FRONT/BACK),41.774031389,-87.610659433
criminal damage,2009,9,3,12,PARKING LOT/GARAGE(NON.RESID.),41.902328043,-87.631401618
battery,2001,9,9,20,STREET,41.685015169,-87.63841814
criminal damage,2011,11,29,4,RESIDENTIAL YARD (FRONT/BACK),41.87531818,-87.721407092
criminal damage,2010,12,2,24,STREET,41.897760995,-87.689358081
criminal damage,2002,11,1,17,STREET,41.854654108,-87.710210444
criminal damage,2011,12,30,8,RESIDENCE,41.769802631,-87.662739121
theft,2004,11,11,21,CHA APARTMENT,41.828690018,-87.613413281
criminal damage,2008,12,3,17,CTA GARAGE / OTHER PROPERTY,41.785519673,-87.738567526
theft,2013,3,7,3,BAR OR TAVERN,41.951096855,-87.668970217
battery,2011,6,10,19,SIDEWALK,41.897147354,-87.700409165
criminal damage,2006,7,10,13,STREET,41.853930752,-87.623841071
battery,2005,8,18,11,CHA PARKING LOT/GROUNDS,41.827525726,-87.613297908
criminal damage,2001,2,11,13,STREET,41.831086375,-87.617463003
battery,2003,8,15,16,RESIDENCE,41.852576386,-87.725514655
criminal damage,2006,9,5,15,OTHER,41.688217732,-87.650769363
theft,2003,6,16,12,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,41.858957631,-87.660215305
criminal damage,2006,1,4,18,STREET,42.009870405,-87.670103084
battery,2005,4,15,14,RESIDENCE PORCH/HALLWAY,41.749015615,-87.603907696
theft,2006,10,24,1,STREET,41.778047603,-87.795485755
criminal damage,2010,10,28,13,MEDICAL/DENTAL OFFICE,41.769716847,-87.644528387
theft,2001,5,9,10,STREET,41.74298596,-87.678074699
criminal damage,2011,10,23,12,STREET,41.931980314,-87.711538479
battery,2013,7,22,17,STREET,41.782248808,-87.664288711
battery,2007,11,17,22,SIDEWALK,41.778453277,-87.684837367
criminal damage,2001,11,13,14,RESIDENCE,41.857017729,-87.62245978
criminal damage,2010,7,8,9,STREET,41.868418485,-87.687218504
battery,2013,2,25,12,SIDEWALK,41.802479133,-87.686715068
criminal damage,2004,10,1,12,APARTMENT,41.756062272,-87.646998026
battery,2004,7,27,11,STREET,41.891122918,-87.711306853
theft,2010,5,22,10,RESIDENCE,41.998125222,-87.666303384
criminal damage,2002,6,13,9,GROCERY FOOD STORE,41.851804072,-87.68563492
battery,2009,11,13,10,SIDEWALK,41.752881737,-87.56262002
theft,2009,3,17,22,STREET,41.763682129,-87.700344347
theft,2002,11,2,20,STREET,41.961924131,-87.71438741
theft,2006,11,10,2,RESIDENCE,41.904044633,-87.757430402
battery,2011,9,29,16,SIDEWALK,41.962477919,-87.658292179
theft,2015,6,21,6,STREET,41.764740955,-87.595819461
criminal damage,2016,6,25,20,STREET,41.881974724,-87.731603717
theft,2001,9,14,20,RESIDENCE-GARAGE,41.947852848,-87.724849374
theft,2002,1,5,22,STREET,41.751141883,-87.54683123
criminal damage,2011,8,8,15,DEPARTMENT STORE,41.882539542,-87.627850543
theft,2001,6,2,2,RESIDENCE-GARAGE,41.711866576,-87.636751909
criminal damage,2004,6,30,18,ATHLETIC CLUB,41.730089061,-87.550260702
battery,2009,8,11,10,CTA TRAIN,41.722768379,-87.624410361
theft,2014,5,26,12,STREET,41.996625438,-87.6910699
battery,2003,10,14,19,STREET,41.70992462,-87.621691173
criminal damage,2011,6,5,18,SIDEWALK,41.880185454,-87.624362245
battery,2013,3,4,23,STREET,41.892536041,-87.723556644
battery,2004,9,19,21,SIDEWALK,41.849491295,-87.701514126
criminal damage,2004,7,8,24,COMMERCIAL / BUSINESS OFFICE,41.88573086,-87.625582609
theft,2003,8,7,22,RESIDENCE,41.680787283,-87.639060329
theft,2008,3,25,10,RESIDENCE,41.720847657,-87.536497481
criminal damage,2004,1,12,21,OTHER,41.780946398,-87.621995369
theft,2008,3,28,12,RESIDENCE,41.683852526,-87.645419322
battery,2007,1,31,24,STREET,41.742708959,-87.607335528
theft,2005,9,28,7,PARKING LOT/GARAGE(NON.RESID.),41.800533618,-87.724411337
criminal damage,2001,12,29,1,STREET,41.75000908,-87.562713017
theft,2016,5,24,17,STREET,41.783104769,-87.612090172
criminal damage,2003,12,21,3,RESIDENCE PORCH/HALLWAY,41.768031597,-87.571049401
battery,2004,11,21,21,STREET,41.905410171,-87.687091785
theft,2010,12,4,4,OTHER,42.005513555,-87.680314231
criminal damage,2004,7,1,24,STREET,41.853861952,-87.632750343
battery,2004,12,5,8,STREET,41.746307651,-87.635383007
battery,2008,6,24,20,STREET,41.751717892,-87.567093948
theft,2003,12,18,12,APARTMENT,41.925593163,-87.639910799
battery,2002,2,26,16,STREET,41.801007749,-87.653831748
criminal damage,2005,9,24,15,STREET,41.878334878,-87.697304728
battery,2009,8,18,16,GAS STATION,41.750782715,-87.625813624
criminal damage,2008,8,6,17,STREET,41.681099281,-87.622755656
criminal damage,2002,11,15,12,OTHER,41.933326413,-87.687927299
criminal damage,2012,9,15,12,"SCHOOL, PUBLIC, BUILDING",41.876227971,-87.674545335
battery,2014,10,20,19,SIDEWALK,41.879033044,-87.753505629
battery,2010,2,10,21,APARTMENT,41.915352181,-87.725731354
criminal damage,2009,12,1,19,RESIDENTIAL YARD (FRONT/BACK),41.963293071,-87.765820921
theft,2003,8,23,4,STREET,41.967532721,-87.667214636
criminal damage,2006,5,11,15,VEHICLE NON-COMMERCIAL,41.909616287,-87.746755729
battery,2001,2,23,20,RESIDENCE,41.786870294,-87.648011565
battery,2014,7,7,22,SIDEWALK,41.883661806,-87.694894284
battery,2004,4,15,20,STREET,41.894121219,-87.712614696
theft,2002,12,16,22,RESIDENCE,41.940529072,-87.67471823
criminal damage,2003,5,11,14,CTA GARAGE / OTHER PROPERTY,41.885363611,-87.723749713
criminal damage,2012,9,7,15,RESIDENCE,41.764794839,-87.675173355
criminal damage,2008,3,30,15,VEHICLE NON-COMMERCIAL,41.917184392,-87.680076503
criminal damage,2003,12,4,17,STREET,41.686815776,-87.612189138
criminal damage,2002,2,4,13,RESIDENCE,41.769634728,-87.66030679
criminal damage,2009,8,1,11,SMALL RETAIL STORE,41.875328156,-87.705963317
criminal damage,2007,4,20,17,PARKING LOT/GARAGE(NON.RESID.),41.836153392,-87.651933561
theft,2009,11,22,2,APARTMENT,41.786183009,-87.707427189
battery,2006,4,27,20,SIDEWALK,41.778137638,-87.689709352
theft,2003,3,21,18,STREET,41.897714312,-87.749406448
battery,2002,9,3,19,SIDEWALK,41.760628159,-87.641858316
criminal damage,2014,4,9,10,LIBRARY,41.84940713,-87.705181621
theft,2002,1,14,9,RESIDENCE,41.720494483,-87.566878918
battery,2004,4,28,23,STREET,41.753420285,-87.648968547
battery,2012,2,28,17,RESIDENTIAL YARD (FRONT/BACK),41.878796866,-87.731600482
battery,2003,10,18,13,STREET,41.865842688,-87.6639245
theft,2005,8,12,11,RESIDENCE,41.774849101,-87.696942416
criminal damage,2005,3,13,20,GROCERY FOOD STORE,41.909614875,-87.747016581
battery,2004,12,21,21,SIDEWALK,41.742476703,-87.544221794
criminal damage,2013,11,27,17,DEPARTMENT STORE,41.896343018,-87.624279065
battery,2013,10,19,15,STREET,41.733256241,-87.552717215
theft,2004,7,30,24,STREET,41.802132606,-87.613677631
theft,2008,6,1,15,RESIDENCE-GARAGE,41.787623197,-87.648634237
criminal damage,2005,4,5,13,RESIDENCE,41.727420935,-87.573046309
battery,2011,5,23,13,STREET,41.814304508,-87.631138345
criminal damage,2006,11,16,20,PARKING LOT/GARAGE(NON.RESID.),41.707197425,-87.621355027
criminal damage,2013,10,4,8,PARKING LOT/GARAGE(NON.RESID.),41.986930009,-87.840319644
theft,2006,5,14,13,RESIDENCE PORCH/HALLWAY,41.95635371,-87.739386161
criminal damage,2008,8,11,24,HOTEL/MOTEL,41.876323688,-87.626042583
criminal damage,2003,4,19,10,APARTMENT,41.945553058,-87.720695479
theft,2009,10,27,20,RESIDENCE-GARAGE,41.930819469,-87.64652064
criminal damage,2005,6,3,20,RESIDENTIAL YARD (FRONT/BACK),41.923209173,-87.68270483
theft,2016,11,5,13,RESTAURANT,41.902979118,-87.691065209
theft,2001,9,1,21,RESIDENCE,41.678441706,-87.62882488
theft,2013,11,3,19,STREET,41.810385962,-87.669017639
battery,2010,8,17,20,SIDEWALK,41.779202398,-87.687748217
criminal damage,2001,2,20,20,OTHER,41.952935968,-87.648044181
criminal damage,2004,3,30,21,STREET,41.789749691,-87.711811148
theft,2004,4,21,18,STREET,41.914209917,-87.735011817
battery,2016,11,23,21,SIDEWALK,41.884772177,-87.746659866
criminal damage,2009,10,11,19,AIRPORT/AIRCRAFT,41.976290414,-87.905227221
theft,2012,2,6,8,RESIDENCE,41.739622639,-87.638119181
battery,2006,11,21,24,STREET,41.883243097,-87.735910412
battery,2012,9,2,19,SIDEWALK,41.781239632,-87.614435596
criminal damage,2009,5,20,18,STREET,41.852875435,-87.691206994
battery,2013,11,30,13,RESIDENCE PORCH/HALLWAY,41.87858197,-87.746283191
theft,2006,5,12,17,RESIDENCE,41.67170107,-87.64779609
battery,2003,5,7,22,SIDEWALK,41.789681025,-87.655975522
battery,2008,12,31,19,SIDEWALK,41.839645203,-87.728073776
battery,2010,8,10,11,STREET,41.747552908,-87.580090219
battery,2005,3,10,20,STREET,41.754524223,-87.559968962
battery,2012,7,10,20,ALLEY,41.957078673,-87.665562469
theft,2011,7,23,22,RESTAURANT,41.941595948,-87.727948605
theft,2011,12,2,22,RESIDENCE-GARAGE,41.775164954,-87.770052392
battery,2013,6,5,8,SIDEWALK,41.895513492,-87.710761053
theft,2015,9,22,22,STREET,41.800887337,-87.633771457
theft,2013,4,10,4,APARTMENT,41.901213034,-87.752074453
criminal damage,2009,9,11,3,STREET,41.787764748,-87.686312931
battery,2008,9,13,21,SIDEWALK,41.917712804,-87.713517799
battery,2004,12,3,24,STREET,41.695275883,-87.626660297
theft,2001,9,25,22,APARTMENT,41.924323956,-87.667969276
theft,2014,3,2,16,STREET,41.896824725,-87.617878965
criminal damage,2001,2,16,19,DEPARTMENT STORE,41.923779428,-87.786256599
criminal damage,2001,5,10,24,STREET,41.882023307,-87.736707627
battery,2014,12,7,11,ALLEY,41.79242842,-87.77775618
battery,2013,10,8,10,"SCHOOL, PUBLIC, BUILDING",41.830117795,-87.641217375
battery,2009,3,19,20,CHA PARKING LOT/GROUNDS,41.86610073,-87.659714511
criminal damage,2013,9,15,13,DEPARTMENT STORE,41.754592961,-87.741528537
theft,2006,7,29,22,DRIVEWAY - RESIDENTIAL,41.729075773,-87.621901146
theft,2010,9,17,21,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,41.928522045,-87.691000146
criminal damage,2013,1,24,11,RESIDENCE PORCH/HALLWAY,41.824933076,-87.623104662
criminal damage,2002,7,3,13,MEDICAL/DENTAL OFFICE,41.883219258,-87.626818503
criminal damage,2009,10,27,23,STREET,41.796066162,-87.687766036
theft,2001,2,2,6,OTHER,41.782761612,-87.635622121
theft,2004,4,16,22,STREET,41.800361978,-87.739856969
theft,2016,11,6,8,APARTMENT,41.879266129,-87.74376892
theft,2011,2,19,24,ALLEY,41.736698524,-87.550030196
battery,2005,1,25,24,SIDEWALK,41.908248223,-87.71002015
battery,2003,3,24,19,STREET,41.652956567,-87.61401596
battery,2007,4,20,24,STREET,41.881039171,-87.700006315
theft,2011,3,16,16,APARTMENT,41.778178732,-87.692150678
criminal damage,2013,11,2,3,BAR OR TAVERN,41.949837364,-87.658635101
