crime_type,year,month,day,hour,location,latitude,longitude
1,2006,1,1,22,STREET,41.812669699,-87.683982457
1,2013,9,11,21,SIDEWALK,41.765861282,-87.656563363
0,2013,10,28,22,RESIDENCE,41.961570067,-87.714376129
1,2005,1,24,21,STREET,41.882098502,-87.685259288
4,2007,9,19,18,GROCERY FOOD STORE,41.809687513,-87.674970791
3,2007,1,15,19,STREET,41.746804549,-87.594163228
4,2012,11,2,12,MOVIE HOUSE/THEATER,41.918511914,-87.690163597
2,2002,2,14,23,SIDEWALK,41.923604531,-87.794536952
1,2005,3,23,24,STREET,41.688448568,-87.628990299
1,2007,7,31,18,STREET,41.876072773,-87.733880561
2,2003,10,15,23,STREET,41.939087172,-87.746875321
0,2008,7,26,2,APARTMENT,41.767626692,-87.659037463
2,2016,10,11,18,STREET,41.86866942,-87.74301085
1,2007,10,8,22,VEHICLE NON-COMMERCIAL,41.779136938,-87.654491644
2,2006,9,2,6,VEHICLE NON-COMMERCIAL,41.881080424,-87.740105795
1,2009,5,30,16,STREET,41.822976759,-87.61697367
2,2001,12,28,5,ALLEY,41.939821486,-87.652676097
0,2008,4,14,19,STREET,41.94716539,-87.701723216
0,2010,8,8,19,ALLEY,41.894997048,-87.621851448
4,2014,8,28,13,GAS STATION,41.756259091,-87.624719943
1,2015,6,26,11,GOVERNMENT BUILDING/PROPERTY,41.953900467,-87.907472601
3,2008,1,12,10,ALLEY,41.747420231,-87.556455681
2,2011,12,23,19,HOTEL/MOTEL,41.899250923,-87.62145895
0,2016,10,7,4,RESIDENCE,41.80631279,-87.657612288
1,2008,11,29,13,PARK PROPERTY,41.764083357,-87.693016796
1,2008,11,15,24,SIDEWALK,41.779235033,-87.685258451
3,2006,1,30,14,SIDEWALK,41.782418097,-87.686176026
0,2006,3,14,15,SMALL RETAIL STORE,41.765558228,-87.622733535
4,2005,1,13,19,PARKING LOT/GARAGE(NON.RESID.),41.96139421,-87.708256028
0,2002,9,3,20,STREET,41.984901565,-87.664992262
3,2005,10,13,3,GAS STATION,41.77268594,-87.605758495
4,2001,12,10,9,COMMERCIAL / BUSINESS OFFICE,41.880614961,-87.629050462
1,2014,7,13,1,ALLEY,41.916850901,-87.753942361
1,2009,1,24,22,STREET,41.748797415,-87.645506967
4,2003,5,9,17,OTHER,42.006639817,-87.668561875
3,2016,10,31,23,SIDEWALK,41.899126506,-87.62932093
1,2001,4,26,23,CHA PARKING LOT/GROUNDS,41.883270602,-87.675659138
1,2017,5,17,13,SIDEWALK,41.875841447,-87.74808912
3,2001,4,30,13,STREET,41.896003735,-87.664704178
2,2003,4,23,23,STREET,41.677830552,-87.620503762
2,2011,10,30,9,SIDEWALK,41.908533952,-87.726475653
1,2015,8,23,21,STREET,41.923743756,-87.781097764
1,2006,4,13,21,SIDEWALK,41.862126856,-87.719407336
1,2010,7,19,20,SIDEWALK,42.003647458,-87.660818905
1,2003,4,29,14,SIDEWALK,41.861551135,-87.722602971
3,2012,5,16,23,RESIDENCE,41.752641061,-87.5784512
3,2004,3,12,1,STREET,41.710831863,-87.621952187
2,2006,12,9,12,STREET,41.793106778,-87.664557186
1,2003,4,20,16,STREET,41.867716553,-87.697156665
4,2010,1,11,4,APARTMENT,41.75962084,-87.611491874
3,2014,12,11,18,STREET,41.779618399,-87.653767961
2,2006,5,6,8,STREET,41.808174502,-87.700691496
0,2001,11,7,15,CTA BUS,41.946198509,-87.749776592
4,2008,1,16,7,OTHER,41.763732094,-87.690560772
0,2004,6,5,7,STREET,41.980767054,-87.701512621
1,2009,10,4,16,SIDEWALK,41.763108489,-87.563663243
0,2016,5,21,16,APARTMENT,41.878188634,-87.74933454
0,2016,3,6,3,STREET,41.751151039,-87.575969317
1,2003,12,2,20,STREET,41.922771274,-87.717246272
0,2014,1,9,10,RESIDENCE,41.726658324,-87.601841759
3,2008,6,13,18,PARK PROPERTY,41.775372341,-87.659249626
3,2003,4,16,14,ALLEY,41.72525479,-87.596073403
0,2003,12,8,9,ALLEY,41.850973655,-87.731230004
3,2002,8,26,13,DELIVERY TRUCK,41.794713076,-87.654881053
3,2009,8,24,21,SMALL RETAIL STORE,41.812364762,-87.704142411
4,2005,5,1,3,STREET,41.890795025,-87.633364249
0,2017,2,1,19,APARTMENT,41.740083983,-87.552704146
2,2001,1,31,14,STREET,41.902395732,-87.746127553
1,2006,8,25,20,GAS STATION,41.903813112,-87.726333014
4,2007,7,26,24,STREET,41.774514074,-87.726314572
2,2014,6,13,23,STREET,41.887205988,-87.766259789
1,2012,9,15,15,ALLEY,41.882982785,-87.756382024
2,2010,1,19,22,STREET,41.90103704,-87.76682801
3,2011,7,22,18,PARKING LOT/GARAGE(NON.RESID.),41.765997125,-87.66382344
4,2005,6,19,18,SMALL RETAIL STORE,41.946648722,-87.702084879
1,2012,4,1,19,SIDEWALK,41.747375501,-87.551479822
0,2012,4,24,12,STREET,41.73616225,-87.639057814
0,2003,6,25,20,STREET,42.003574003,-87.668939634
4,2006,6,17,11,OTHER,41.836402129,-87.646239389
2,2001,10,11,21,STREET,41.757153726,-87.558409062
3,2016,2,22,14,TAVERN/LIQUOR STORE,41.952141473,-87.832672888
1,2003,7,2,1,CHA PARKING LOT/GROUNDS,41.841855999,-87.628741678
4,2004,11,26,10,GROCERY FOOD STORE,41.732214483,-87.625328663
4,2012,10,24,6,CTA TRAIN,41.99717619,-87.806800047
2,2004,5,29,22,STREET,41.969135334,-87.709717425
3,2001,11,26,15,SIDEWALK,41.851338134,-87.732180903
4,2016,7,8,10,STREET,41.873435105,-87.726481003
4,2004,10,22,13,DEPARTMENT STORE,41.897837503,-87.624097243
4,2005,2,3,4,VEHICLE-COMMERCIAL,41.871646018,-87.66520776
4,2016,11,2,1,APARTMENT,41.774009896,-87.603353283
0,2014,8,29,16,COMMERCIAL / BUSINESS OFFICE,41.850761529,-87.639174358
1,2005,3,31,18,OTHER,41.88130787,-87.676993899
2,2001,6,2,22,STREET,41.724967129,-87.662439934
3,2007,12,23,4,GAS STATION,41.875625025,-87.629351263
1,2010,1,24,1,STREET,41.793162961,-87.657277363
0,2009,3,14,12,STREET,41.751443901,-87.554102046
1,2006,12,14,12,ALLEY,41.813779632,-87.643245789
3,2014,5,22,1,ALLEY,41.810873369,-87.595547284
3,2004,3,1,15,STREET,41.793141605,-87.684021912
2,2013,1,22,20,STREET,41.759402215,-87.644268517
3,2013,9,14,15,SIDEWALK,41.881679072,-87.629391306
0,2001,12,19,20,RESIDENCE PORCH/HALLWAY,41.780151613,-87.654370951
3,2009,8,12,9,APARTMENT,41.748610783,-87.618086881
2,2005,7,25,8,STREET,41.807875191,-87.691751942
4,2012,6,8,13,OTHER,41.851811749,-87.61406434
3,2015,9,8,6,CTA BUS STOP,41.676005238,-87.620450694
3,2012,12,26,13,SIDEWALK,41.897182888,-87.759394709
0,2004,10,17,24,RESIDENCE,41.799141876,-87.622579012
3,2007,8,3,15,SIDEWALK,41.770826809,-87.60816597
4,2004,8,19,12,STREET,41.890062788,-87.648922281
1,2009,11,3,23,SIDEWALK,41.786291714,-87.664386014
2,2008,3,7,22,STREET,41.803135799,-87.6652708
3,2009,7,4,14,CTA TRAIN,41.990041584,-87.65891695
2,2003,5,15,19,STREET,41.859046233,-87.708431476
0,2008,4,15,5,STREET,41.852592119,-87.722273436
0,2009,8,21,3,RESTAURANT,41.909804314,-87.651606387
4,2001,1,10,10,GAS STATION,41.990206285,-87.731494017
2,2005,9,23,23,STREET,41.917279172,-87.717078645
2,2005,4,22,14,STREET,41.976259953,-87.66402715
2,2011,2,5,18,STREET,41.808554271,-87.670224996
3,2005,8,25,10,ALLEY,41.755280162,-87.650224197
3,2009,12,2,5,DRUG STORE,41.917656022,-87.688750258
3,2001,12,3,23,STREET,41.816445491,-87.623176436
3,2007,8,23,2,SIDEWALK,41.809347098,-87.618919216
1,2012,4,7,12,SIDEWALK,41.769395258,-87.66394207
3,2011,8,22,22,STREET,41.8947446,-87.773002733
4,2007,3,10,6,"SCHOOL, PUBLIC, BUILDING",41.73365047,-87.557845321
2,2004,8,8,21,SIDEWALK,41.917307531,-87.714697473
0,2009,11,9,20,VEHICLE NON-COMMERCIAL,41.777811228,-87.723959075
4,2004,11,23,21,SIDEWALK,41.939937496,-87.652340391
4,2011,5,7,12,STREET,41.788592196,-87.662635006
4,2005,6,1,9,RESIDENCE,41.781526535,-87.714119773
3,2016,4,27,16,APARTMENT,41.967453444,-87.719448745
0,2006,10,3,11,RESIDENCE,41.686337893,-87.63614504
0,2015,7,11,12,RESIDENTIAL YARD (FRONT/BACK),41.685579917,-87.650683753
0,2015,12,21,22,RESIDENCE-GARAGE,41.77037682,-87.735958054
3,2008,10,17,22,SIDEWALK,41.899854117,-87.711633525
3,2009,2,16,16,SIDEWALK,41.927309208,-87.726848964
3,2013,7,29,21,SIDEWALK,41.707517480999996,-87.601963561
3,2006,6,21,16,SIDEWALK,41.899699395,-87.667868668
2,2009,4,28,19,STREET,41.909375608,-87.766034229
1,2004,2,3,11,STREET,41.778642574,-87.692160722
1,2017,4,8,1,STREET,41.9422448,-87.765239395
2,2010,7,20,13,STREET,41.909524018,-87.753986578
1,2005,2,15,1,VEHICLE NON-COMMERCIAL,41.87760556,-87.667877617
1,2002,3,26,19,SIDEWALK,41.899702796,-87.717673762
4,2015,6,5,18,PARKING LOT/GARAGE(NON.RESID.),41.915729613,-87.746056778
1,2010,8,25,11,SIDEWALK,41.768382919,-87.644495002
0,2002,4,19,23,PARKING LOT/GARAGE(NON.RESID.),41.911151209,-87.63598179
2,2013,10,26,20,SIDEWALK,41.909288241,-87.772831478
3,2001,9,28,19,OTHER,41.910074819,-87.718988524
4,2010,11,10,10,VEHICLE NON-COMMERCIAL,41.704690763,-87.605844449
3,2015,11,23,2,CTA TRAIN,41.983649153,-87.658712242000007
1,2005,2,20,23,SIDEWALK,41.974766066,-87.654966664
0,2003,3,14,14,OTHER,41.932972173,-87.692785709
3,2014,10,15,24,STREET,41.70588808,-87.620420975
2,2012,2,25,10,STREET,41.904685949,-87.726365155
0,2002,11,1,21,RESTAURANT,41.765307223,-87.637772323
4,2004,7,20,7,STREET,41.86093644,-87.696831078
2,2007,5,8,22,STREET,41.80630882,-87.664907728
3,2009,8,19,19,ALLEY,41.997661787,-87.693848043
4,2007,11,24,18,CURRENCY EXCHANGE,41.894947647,-87.754735386
2,2009,1,20,9,STREET,41.774835159,-87.612795064
3,2001,2,16,24,OTHER,41.754658085,-87.741385006
3,2011,7,25,10,OTHER,41.76190121,-87.683167718000007
2,2005,2,22,22,STREET,41.858446254,-87.666167446
2,2001,5,11,13,CTA PLATFORM,42.008028788,-87.665324225
2,2008,4,22,24,HOTEL/MOTEL,41.891199446,-87.624137626
3,2014,12,3,23,STREET,41.909801017,-87.732591546
3,2004,11,20,23,SIDEWALK,41.87101123,-87.683711743999993
0,2008,10,24,16,RESIDENCE,41.680826237,-87.62520403
3,2013,7,11,20,SIDEWALK,41.902588856,-87.69440455
3,2003,10,29,22,SIDEWALK,41.924708034,-87.707985891
1,2013,11,3,13,SIDEWALK,41.76670362,-87.614077383
0,2002,4,23,22,STREET,41.725800736,-87.598188203
3,2009,6,8,13,ALLEY,41.810619924,-87.606587545
3,2008,3,13,11,SMALL RETAIL STORE,41.849105525,-87.678211396
0,2002,5,12,22,FACTORY/MANUFACTURING BUILDING,41.887657896,-87.67792783
1,2003,11,10,22,STREET,41.698849705,-87.702719861
3,2013,1,9,19,DEPARTMENT STORE,41.739394885,-87.604899619
3,2006,1,3,15,SIDEWALK,41.809274941,-87.623659124
1,2017,5,11,15,STREET,41.875779289,-87.732858858
1,2016,10,20,16,SIDEWALK,41.743370275,-87.642944927
2,2007,10,2,22,STREET,41.901806786,-87.72627855
1,2016,10,4,13,PARK PROPERTY,41.864225644,-87.696622239
2,2002,11,12,21,STREET,41.753459119,-87.55423526
4,2014,12,27,18,ATHLETIC CLUB,41.940903244,-87.668693783
0,2013,8,23,22,STREET,41.875703862,-87.742656045
3,2006,5,8,15,STREET,41.696399529,-87.676358143
1,2012,10,6,20,SIDEWALK,41.881907333,-87.704679793
0,2002,7,17,24,COMMERCIAL / BUSINESS OFFICE,41.860540814,-87.627266437
2,2001,6,28,9,STREET,41.792818091,-87.620210259
2,2016,7,20,21,STREET,41.870073139,-87.74488877
2,2003,11,10,13,STREET,41.861292472,-87.666240648
0,2006,4,12,9,RESIDENCE-GARAGE,41.930613693,-87.708001711
4,2003,8,12,19,STREET,41.814319185,-87.613996096
2,2009,2,13,21,STREET,41.774330555,-87.615480591
0,2004,6,21,13,DRIVEWAY - RESIDENTIAL,41.862379882,-87.716948963
3,2016,9,27,20,STREET,41.8829238,-87.627861004
4,2010,12,12,16,RESIDENCE,41.915521346,-87.791320273
0,2006,7,12,6,STREET,41.765342345,-87.601890026
0,2001,10,20,1,RESIDENCE,41.751235706,-87.640251362
1,2002,4,28,19,SIDEWALK,41.886785852,-87.765095656
3,2003,3,23,18,SIDEWALK,41.909812924,-87.731720744
2,2003,5,24,24,STREET,41.800863342,-87.664766276
3,2012,9,30,1,STREET,41.879778865,-87.724228755
0,2007,3,11,20,STREET,41.752075314,-87.671407642
0,2002,4,5,9,STREET,41.742009829,-87.568521162
2,2008,8,1,20,STREET,41.919898808,-87.746194922
3,2007,11,21,21,RESTAURANT,41.722490099,-87.573565989
0,2001,1,13,12,STREET,41.91880299,-87.746024925
3,2016,1,24,21,STREET,41.939211601,-87.717698178
4,2009,5,23,16,DEPARTMENT STORE,41.932854401,-87.642191576
2,2004,11,8,20,STREET,41.774330555,-87.615480591
0,2008,8,19,14,STREET,41.921176832,-87.635688915
1,2004,10,8,11,OTHER,41.901670095,-87.720178442
0,2013,12,31,20,APARTMENT,42.018387973,-87.682986716
1,2016,2,27,21,SIDEWALK,41.871646346,-87.723982869
1,2001,1,1,17,SIDEWALK,42.00777775,-87.666986272
0,2005,6,29,7,STREET,41.871046903,-87.683711383
2,2007,11,7,21,STREET,41.808969729,-87.613857873
3,2001,6,30,11,STREET,41.875004855,-87.696089333
1,2001,6,2,13,ALLEY,41.967396193,-87.714407985
4,2016,2,16,14,LIBRARY,41.912365442,-87.680544473
4,2006,8,18,13,"SCHOOL, PUBLIC, BUILDING",41.749487273,-87.669477313
4,2012,7,25,17,STREET,41.919944118,-87.709006117
1,2012,7,10,13,SIDEWALK,41.760282503,-87.612411766
2,2003,8,1,19,STREET,41.869145417,-87.744856892
3,2012,7,16,2,STREET,41.750564801,-87.649193107
3,2016,5,27,2,STREET,41.88191075,-87.704301523
4,2009,1,29,6,STREET,41.969801059,-87.751855817
2,2004,2,26,20,STREET,41.930880375,-87.7465683
2,2008,10,12,23,STREET,41.910610256,-87.669254278
1,2005,11,3,19,RESIDENCE,41.775268726,-87.672591663
4,2012,2,15,12,APARTMENT,41.877353099,-87.702899477
3,2003,6,20,10,VEHICLE NON-COMMERCIAL,41.757653894,-87.615109376
3,2003,7,8,14,STREET,41.780569671,-87.703181081
2,2004,2,6,19,STREET,41.953880328,-87.71124478
0,2014,7,25,12,STREET,41.885352119,-87.665909625
1,2005,9,3,20,STREET,41.876042273,-87.736454823
1,2002,6,19,19,VACANT LOT/LAND,41.746452496,-87.643919633
2,2001,11,15,13,STREET,41.881015423,-87.688832212
2,2005,4,12,4,STREET,41.891035673,-87.629633817
0,2003,4,5,19,RESIDENCE,41.783899619,-87.698400231
0,2008,5,27,3,RESIDENCE,41.776817216,-87.756813953
1,2003,3,22,21,SIDEWALK,41.823580335,-87.636576974
3,2006,4,3,11,SIDEWALK,41.774215266,-87.610661035
0,2003,3,2,6,STREET,41.729907636,-87.649529567
1,2001,3,8,9,BANK,42.01916085,-87.664666754
2,2005,1,3,20,STREET,42.005637434,-87.673186156
2,2005,3,5,22,STREET,41.880903068,-87.712268933
1,2012,1,24,19,SIDEWALK,41.750185415,-87.644029945
3,2004,12,18,16,OTHER,41.902578035,-87.732038456
3,2013,7,2,17,STREET,41.768382919,-87.644495002
4,2001,1,25,21,STREET,41.969107762,-87.680568523
1,2001,6,24,4,ALLEY,41.931896589,-87.777062046
1,2001,11,27,23,SIDEWALK,41.878440991,-87.710658734
3,2008,8,7,7,DRUG STORE,41.889936436,-87.637486992
4,2011,7,19,15,PARKING LOT/GARAGE(NON.RESID.),41.936335635,-87.650710119
4,2016,4,1,16,SMALL RETAIL STORE,41.906797102,-87.671861659
1,2009,2,20,11,ALLEY,41.875877189,-87.745415684
1,2005,1,21,24,STREET,41.705970121,-87.618607299
0,2009,10,16,10,RESIDENCE,41.751165986,-87.611982398
4,2004,4,24,21,STREET,41.892257896,-87.677561274
3,2001,8,3,8,VEHICLE NON-COMMERCIAL,41.783984072,-87.616216237
1,2015,7,13,18,SIDEWALK,41.75126637,-87.60613969
2,2005,8,10,20,STREET,41.941550907,-87.747837811
2,2001,4,27,22,STREET,41.917087499,-87.724359108
4,2002,7,1,17,STREET,41.910890328,-87.650103247
0,2005,9,23,12,STREET,41.673656367,-87.624934892
3,2013,12,13,19,PARKING LOT/GARAGE(NON.RESID.),41.866504976,-87.696416057
4,2017,5,27,12,BAR OR TAVERN,41.910467985,-87.678407267
1,2008,8,10,5,STREET,41.899080522,-87.752027675
3,2002,6,10,3,STREET,41.908039182,-87.634615986
3,2013,7,1,19,PARKING LOT/GARAGE(NON.RESID.),41.858832381,-87.705449136
2,2001,4,3,22,STREET,41.917415283,-87.714832379
4,2004,4,8,15,GAS STATION,41.817101454,-87.631225183
1,2017,4,21,13,STREET,41.767827598,-87.645706951
0,2011,10,14,10,RESIDENCE PORCH/HALLWAY,41.777913616,-87.608331775
0,2002,1,12,12,PARKING LOT/GARAGE(NON.RESID.),41.912887805,-87.713399154
4,2007,8,16,12,CHA APARTMENT,41.87448398,-87.718334431
4,2006,11,14,22,RESIDENCE,41.745852165,-87.66210895
3,2004,2,27,21,RESTAURANT,41.722458281,-87.576229431
3,2003,3,8,3,CHA PARKING LOT/GROUNDS,41.839804007,-87.627964177
2,2001,6,18,24,STREET,41.805706144,-87.743255426
4,2013,4,17,7,PARKING LOT/GARAGE(NON.RESID.),41.854714656,-87.714302622
1,2002,12,4,19,PARKING LOT/GARAGE(NON.RESID.),41.735865656,-87.657900578
3,2007,11,5,3,STREET,41.969470464,-87.679204249
4,2004,3,15,23,RESIDENCE,41.740964719,-87.644974985
2,2008,6,13,23,STREET,41.878360159,-87.737846973
2,2009,8,16,6,STREET,41.968409703,-87.712541208
1,2002,10,5,22,SIDEWALK,41.898055695,-87.698420383
4,2007,7,12,21,STREET,41.710068772,-87.641704563
1,2015,5,2,10,RESIDENTIAL YARD (FRONT/BACK),41.864268707,-87.710480544
1,2007,8,29,5,SIDEWALK,41.757570521,-87.641777522
1,2006,7,12,16,ALLEY,41.725532139,-87.575431385
0,2008,7,19,12,RESIDENCE,41.783586966,-87.695957707
4,2003,2,4,21,SMALL RETAIL STORE,41.939390544,-87.64437775
4,2002,4,8,14,STREET,41.892297345,-87.675342505
3,2014,10,21,12,STREET,41.740576496,-87.584227939
3,2011,7,27,15,SIDEWALK,41.876192545,-87.724306873
4,2017,7,26,10,STREET,41.999534395,-87.820955641
1,2004,8,21,19,RESIDENCE,42.00262756,-87.671366668
3,2001,6,17,10,STREET,42.016154855,-87.668253035
3,2004,10,21,17,RESIDENCE PORCH/HALLWAY,41.914049695,-87.714108022
0,2002,7,8,16,STREET,41.779295906,-87.644774188
1,2013,3,26,20,SIDEWALK,41.876762396,-87.723093406
4,2015,6,24,20,SIDEWALK,41.900628657,-87.668637752
4,2011,11,24,3,STREET,41.945786905,-87.81680242
0,2009,7,6,1,STREET,41.936615194,-87.776760093
3,2005,5,27,2,SMALL RETAIL STORE,41.935855273,-87.644257764
3,2002,4,25,14,STREET,41.854916473,-87.709000253
1,2002,10,19,22,SIDEWALK,41.761720809,-87.598166867
1,2004,7,14,12,SIDEWALK,41.885372086,-87.707973018
4,2008,8,31,22,TAVERN/LIQUOR STORE,41.744534088,-87.560653171
3,2007,10,1,22,STREET,41.768015684,-87.671185154
4,2004,1,15,6,VEHICLE NON-COMMERCIAL,41.701729632,-87.529244954
1,2006,9,18,15,SIDEWALK,41.912775761,-87.71501311
4,2003,5,8,20,STREET,41.926224659,-87.64087409
3,2004,12,6,21,VACANT LOT/LAND,41.865827173,-87.712965557
0,2003,4,20,2,APARTMENT,41.981955302,-87.710048408
2,2007,4,3,21,STREET,41.880518571,-87.743441605
1,2007,3,22,19,ALLEY,41.901116858,-87.695690185
0,2006,7,30,23,STREET,41.94233746,-87.757946049
3,2016,8,12,7,ALLEY,41.769519406,-87.654233805
4,2013,8,22,11,STREET,41.832046069,-87.617334891
3,2013,8,8,16,SIDEWALK,41.95940745,-87.698760292
3,2006,2,6,12,ALLEY,41.953825979,-87.767022518
0,2015,2,26,22,STREET,42.009438563,-87.696084995
4,2017,2,28,14,APARTMENT,41.751877734,-87.648926297
3,2002,3,7,15,GAS STATION,41.931288158,-87.765450553
4,2011,8,24,13,STREET,41.937252299,-87.770098448
3,2005,3,1,16,SIDEWALK,41.750095387,-87.650092271
3,2003,6,2,21,STREET,41.996291795,-87.694718911
3,2015,11,5,6,SIDEWALK,41.784970502,-87.736390937
4,2012,12,19,22,STREET,41.834690813,-87.613705645
4,2013,9,10,19,OTHER,41.881519476,-87.626194599
1,2005,7,23,13,STREET,41.711799695,-87.635679521
3,2009,3,4,17,SIDEWALK,41.803896231,-87.664844779
1,2007,8,6,14,SIDEWALK,41.941276043,-87.769684451
2,2006,11,1,23,STREET,41.789931189,-87.664480186
4,2014,11,29,10,SIDEWALK,41.949292379,-87.649546279
2,2006,10,6,5,STREET,41.808039565,-87.666169859
1,2007,2,19,11,SIDEWALK,41.771980202,-87.682538054
4,2005,9,15,6,STREET,41.712474507,-87.535275073
4,2005,7,23,12,RESTAURANT,41.8929938,-87.62674752
3,2005,9,25,19,STREET,42.014955406,-87.668685034
1,2003,10,17,17,STREET,41.873855191,-87.762379293
4,2010,9,24,18,DEPARTMENT STORE,41.754592961,-87.741528537
2,2013,1,30,13,HOTEL/MOTEL,41.986989467,-87.840745861
0,2003,5,19,10,RESIDENCE,41.771397055,-87.721237378
0,2013,7,2,19,APARTMENT,41.860042524,-87.723773675
1,2008,10,6,23,ALLEY,41.845601546,-87.626003049
4,2002,4,8,20,STREET,41.976784729,-87.690059353
3,2016,2,12,21,STREET,41.792020174,-87.615910315
2,2005,9,5,9,ALLEY,41.808316033,-87.692066658
4,2006,4,5,9,RESIDENCE,41.936437542,-87.668545362
1,2001,8,15,13,CHA APARTMENT,41.932674838,-87.68091809
3,2004,10,20,6,ALLEY,41.858658451,-87.650905464
3,2001,10,20,24,STREET,41.742723444,-87.60485467
1,2001,10,10,9,SIDEWALK,41.894747013,-87.764562303
0,2002,11,19,21,PARKING LOT/GARAGE(NON.RESID.),41.855190551,-87.623871195
1,2011,2,12,21,SIDEWALK,41.7505606,-87.649409369
2,2008,7,20,21,STREET,41.866128258,-87.728249919
4,2005,2,24,18,GROCERY FOOD STORE,41.866331725,-87.666379171
2,2009,3,27,20,STREET,41.909940034,-87.721499025
4,2004,3,30,16,OTHER,41.722108211,-87.600973936
3,2004,8,19,23,STREET,41.745039269,-87.6888491
2,2008,12,21,11,STREET,41.800322602,-87.664746224
3,2006,12,25,13,SIDEWALK,41.690547081,-87.623047109
4,2003,9,6,19,STREET,41.886997493,-87.649847413
4,2006,6,1,4,DRUG STORE,41.866832248,-87.639235498
3,2013,11,22,21,STREET,41.750538141,-87.634278086
0,2016,5,13,11,STREET,41.888289391,-87.623949461
0,2016,6,14,7,OTHER,41.761135248,-87.630900966
1,2002,12,13,14,PARKING LOT/GARAGE(NON.RESID.),41.902740739,-87.718199261
3,2001,7,13,23,STREET,41.875948948,-87.744959715
1,2009,5,19,19,APARTMENT,41.805825278,-87.670972035
2,2002,1,30,24,STREET,41.880205001,-87.692108524
3,2016,7,8,2,STREET,41.85580678,-87.729753099
1,2016,6,6,23,STREET,41.710825693,-87.622285536
1,2005,2,5,22,ALLEY,41.854299626,-87.732788189
1,2003,5,4,17,VACANT LOT/LAND,41.901711967,-87.717746295
3,2003,12,15,7,RESIDENCE,41.852895242,-87.70772421
4,2012,10,10,15,RESIDENCE-GARAGE,41.89280002,-87.620259793
3,2004,11,30,21,RESIDENCE,41.699114245,-87.61719654
4,2010,1,11,13,STREET,41.894862809,-87.764116849
2,2008,2,6,7,STREET,41.880777291,-87.721556976
3,2010,6,6,24,STREET,41.768623525,-87.629855197
0,2007,12,29,13,STREET,41.782559587,-87.660644627
1,2008,3,22,11,STREET,41.901542557,-87.728731159
0,2002,7,9,17,STREET,41.729594186999996,-87.546914615
3,2012,12,4,20,CONVENIENCE STORE,41.814884558,-87.704242474
0,2012,12,9,16,RESIDENTIAL YARD (FRONT/BACK),41.879719673,-87.729127863
4,2008,6,14,10,PARKING LOT/GARAGE(NON.RESID.),41.881944424,-87.634195294
4,2014,1,28,4,APARTMENT,41.868242867,-87.704024334
1,2006,3,17,20,SIDEWALK,41.763968536,-87.590934926
0,2013,2,28,17,RESIDENCE-GARAGE,41.904654841,-87.70778488
2,2003,10,6,14,PARK PROPERTY,41.96735854,-87.643756572
4,2017,4,29,9,GROCERY FOOD STORE,41.958320138,-87.708153714
3,2005,8,20,13,STREET,41.875938528,-87.743997784
1,2007,11,21,21,CTA PLATFORM,41.779975054,-87.630937377
4,2002,1,17,9,RESIDENCE,41.935776901,-87.713306167
2,2006,1,22,18,STREET,41.807062178,-87.619531469
1,2014,12,14,17,SIDEWALK,41.930754127,-87.76622704
0,2006,9,7,7,STREET,41.875232942,-87.6276188
2,2006,6,16,23,STREET,41.809099255,-87.694233992
3,2007,8,29,22,SIDEWALK,41.794344947,-87.615968735
4,2006,8,22,24,GROCERY FOOD STORE,41.952901742,-87.787536961
3,2009,12,21,16,STREET,41.857729001,-87.635971485
1,2001,4,29,14,SIDEWALK,41.86594856,-87.774003192
2,2001,11,26,9,STREET,41.805624159,-87.618205005
0,2002,8,27,17,STREET,41.955797097,-87.722218687
0,2008,6,30,22,RESIDENCE,41.675434437,-87.637016773
1,2008,6,17,21,SIDEWALK,41.758579621,-87.562727773
1,2001,10,3,23,SIDEWALK,41.807552562,-87.622937209
4,2011,11,20,24,VEHICLE NON-COMMERCIAL,41.953937662,-87.656845602
3,2001,8,14,18,RESTAURANT,41.73676675,-87.604178217
4,2001,2,14,15,PARKING LOT/GARAGE(NON.RESID.),41.739750092,-87.585857064
3,2004,7,10,16,APARTMENT,41.80191408,-87.59823574
4,2004,10,11,13,SMALL RETAIL STORE,41.912406937,-87.680602833
1,2004,12,17,10,VACANT LOT/LAND,41.779869327,-87.610791873
0,2014,9,23,21,STREET,41.750215226,-87.633075911
3,2002,4,15,23,STREET,41.801155339,-87.68070621
3,2010,10,30,20,SIDEWALK,41.771062585,-87.585020753
2,2002,8,26,21,STREET,41.910592416,-87.670441113
2,2011,1,27,21,STREET,41.85179483,-87.703212909
1,2017,6,4,20,RESIDENTIAL YARD (FRONT/BACK),41.877550905,-87.756181192
0,2002,4,27,4,DRIVEWAY - RESIDENTIAL,41.744153931,-87.550306017
4,2005,7,3,16,STREET,41.870968177,-87.673751214
4,2001,4,2,16,SMALL RETAIL STORE,41.729304379,-87.551094515
0,2001,10,10,12,PARKING LOT/GARAGE(NON.RESID.),41.706971414,-87.681787802
3,2008,11,1,15,STREET,41.90269834,-87.72311099
4,2016,3,14,22,STREET,41.974511732,-87.73560616
2,2006,2,9,2,STREET,41.903931222,-87.629249781
0,2008,9,10,20,STREET,41.971971283,-87.72012613
3,2004,6,29,17,STREET,41.814007401,-87.628331665
1,2012,12,20,11,APARTMENT,41.799014102,-87.661074031
1,2002,5,14,20,STREET,41.854271555,-87.624813686
