delayed,month,day,weekday,arr_hour,dep_hour,origin,dest,distance,carrier
0,4,10,2,13,12,DTW,DCA,405,NW
15,11,26,1,10,8,ORD,LIT,552,MQ
75,9,14,5,20,18,ORD,SLC,1249,AA
0,1,22,1,19,18,TPA,STL,869,AA
0,11,29,4,18,16,CLT,FLL,631,US
0,1,9,2,21,13,LAX,PHL,2401,UA
0,5,18,5,14,12,FLL,CLT,631,US
0,2,10,6,17,16,CLT,BDL,644,YV
75,2,18,7,10,7,ORD,SAV,773,YV
0,11,12,1,23,21,JFK,IAD,228,B6
15,6,26,2,18,16,CVG,BWI,430,OH
0,8,22,3,10,7,ORD,IAH,925,CO
30,1,5,5,16,14,LGA,DTW,501,NW
0,2,10,6,11,9,DTW,MYR,636,9E
135,5,15,2,21,19,ORD,CVG,264,OH
15,6,15,5,16,15,DFW,SAN,1171,AA
0,10,7,7,10,8,IAD,PWM,494,YV
15,6,9,6,11,9,CLT,SRQ,547,US
15,11,16,5,9,7,BOS,ORD,867,AA
15,2,22,4,9,8,CLE,MDW,307,WN
90,5,15,2,20,19,MEM,BTR,319,NW
0,6,13,3,14,9,LAS,MSP,1300,NW
60,12,13,4,18,15,IAH,MKE,984,XE
0,3,31,6,20,17,SEA,PHX,1107,US
15,2,14,3,8,7,RIC,JFK,288,B6
30,4,6,5,13,12,MCI,DEN,533,UA
0,12,4,2,18,12,SEA,MEM,1870,NW
15,12,31,1,12,11,LEX,DTW,296,9E
0,4,15,7,17,16,LIT,MEM,129,NW
75,9,17,1,12,10,CMH,MCO,802,WN
15,6,3,7,14,11,PHX,DEN,602,UA
165,11,7,3,15,13,SJU,MIA,1045,AA
0,11,28,3,21,16,SAN,DFW,1171,AA
0,2,9,5,7,6,EWR,ORD,719,UA
0,5,20,7,15,14,IAH,GPT,376,XE
135,12,11,2,21,19,SLC,BZN,347,OO
15,4,20,5,16,14,MCO,MSP,1310,FL
0,5,4,5,21,19,MSP,IAH,1034,NW
0,4,17,2,15,14,SLC,BUR,574,OO
75,4,11,3,22,20,ATL,ICT,781,EV
15,2,23,5,16,13,ONT,SLC,558,DL
0,4,9,1,9,8,IAH,AUS,140,CO
30,9,16,7,21,19,SMF,LAX,373,XE
240,3,28,3,17,15,MEM,ORD,491,MQ
0,7,15,7,20,18,MEM,MLI,442,9E
15,1,30,2,9,8,CLT,DTW,500,US
15,12,23,7,0,18,LAS,MDW,1521,WN
0,5,20,7,20,19,PVD,BWI,328,WN
75,12,25,2,22,21,MSP,BZN,874,NW
90,5,26,6,20,19,MDW,BHM,570,WN
0,5,25,5,19,18,LGA,DCA,214,DL
0,4,10,2,10,8,IAH,MFE,316,CO
0,1,4,4,19,17,MDW,IAD,577,WN
45,2,14,3,16,15,CLE,STL,487,WN
0,11,8,4,18,16,ATL,FLL,581,FL
15,7,26,4,21,20,TUL,DAL,237,WN
15,6,5,2,12,11,CRP,IAH,201,XE
0,5,10,4,17,16,SGU,LAX,348,OO
15,10,28,7,22,21,SFO,PSP,421,OO
0,4,29,7,14,13,CVG,DAY,64,OH
45,5,28,1,22,20,IAH,MEM,469,XE
30,2,16,5,18,12,LAX,MCI,1363,WN
105,1,26,5,18,17,ALB,EWR,143,XE
60,12,5,3,22,19,ORD,PDX,1739,UA
0,1,11,4,16,11,ABQ,ATL,1269,DL
0,4,22,7,18,16,BOS,JFK,187,MQ
0,1,16,2,10,7,MDW,ATL,590,EV
0,5,20,7,21,19,SLC,ELP,693,OO
15,6,14,4,18,11,PHX,ATL,1587,FL
60,12,24,1,18,17,SLC,TWF,175,OO
0,5,2,3,17,15,SGF,ORD,438,OO
0,3,22,4,19,18,MSP,FAR,223,NW
0,9,3,1,20,19,LAS,SNA,226,WN
0,7,19,4,11,11,SLC,YKM,586,OO
0,5,10,4,15,14,MEM,BTR,319,NW
0,12,20,4,9,6,IAH,MIA,964,AA
135,4,13,5,16,14,DTW,EWR,487,XE
45,10,6,6,10,7,IAH,MSP,1034,NW
15,12,4,2,22,16,SAN,MDW,1728,WN
60,6,19,2,19,18,LNK,MSP,331,9E
15,3,30,5,18,17,IND,DTW,231,NW
0,5,11,5,9,8,GFK,MSP,284,NW
0,9,3,1,17,16,ATL,DFW,732,DL
15,2,6,2,16,13,MCO,MSP,1310,FL
45,10,20,6,15,14,DEN,EGE,121,YV
60,2,6,2,19,17,RSW,ATL,515,DL
15,3,16,5,16,13,DEN,BNA,1013,YV
15,6,19,2,14,12,ATL,ILM,377,EV
0,9,28,5,16,13,LGA,IAH,1416,CO
30,8,4,6,12,11,BWI,ROC,277,FL
195,2,6,2,18,16,ORD,CMH,296,UA
45,10,26,5,17,15,ORD,CHA,501,MQ
0,8,2,4,22,20,ATL,BUF,712,DL
0,11,29,4,10,8,ORD,IND,177,MQ
0,8,15,3,15,13,PHX,ABQ,328,WN
0,1,31,3,13,11,DCA,CLT,331,US
0,1,10,3,7,6,XNA,MEM,258,9E
0,8,9,4,20,18,MCO,DTW,957,FL
0,4,19,4,18,17,MDW,DEN,895,F9
0,2,21,3,22,21,IAH,DFW,224,CO
60,7,10,2,14,12,JFK,RDU,426,MQ
0,8,2,4,22,19,STL,LGA,887,AA
60,4,5,4,22,18,LAX,SAT,1210,OO
30,3,9,5,12,8,AUS,DTW,1149,9E
15,12,2,7,23,20,DEN,FCA,753,OO
15,6,30,6,18,17,ORD,MSP,334,UA
75,5,31,4,19,18,TPA,MDW,997,WN
30,5,1,2,19,17,STL,SFO,1736,AA
0,11,3,6,11,10,ATL,PHX,1587,DL
0,5,30,3,20,20,ATL,BTR,449,EV
30,10,27,6,13,11,BOS,JFK,187,OH
0,4,4,3,11,8,BOS,PBI,1197,B6
15,6,17,7,10,9,DAL,HOU,239,WN
30,4,11,3,20,16,DFW,DTW,987,AA
30,11,16,5,17,16,BOS,LGA,185,DL
180,4,12,4,19,17,JFK,CLT,541,B6
0,3,10,6,18,15,DEN,ORD,888,AA
75,12,16,7,20,19,ATL,COS,1185,OO
15,11,19,1,11,11,SLC,RNO,422,WN
0,4,26,4,7,6,MAF,DFW,309,MQ
30,7,23,1,14,11,LAX,SLC,590,DL
15,5,7,1,12,10,DFW,SLC,988,AA
15,7,11,3,15,14,SAV,CLT,213,YV
0,3,6,2,8,7,DCA,BOS,399,OH
75,6,25,1,13,7,DEN,LGA,1619,UA
15,7,29,7,19,16,PHX,ELP,347,WN
90,2,14,3,16,14,IAD,DEN,1452,UA
30,5,3,4,19,18,JAX,ATL,270,DL
0,10,5,5,23,20,CLE,SFO,2161,CO
15,1,21,7,1,22,PHX,IAH,1009,US
15,10,18,4,9,7,LGA,DTW,501,NW
0,5,7,1,17,14,MEM,CLE,622,9E
60,9,27,4,17,15,LGA,MSP,1020,NW
45,2,27,2,21,19,DEN,MSP,680,F9
75,9,16,7,12,9,SEA,LAS,866,AS
0,4,3,2,21,19,EWR,ATL,745,DL
0,8,17,5,8,6,MOB,ATL,302,EV
75,7,22,7,18,18,SEA,GEG,224,AS
60,1,31,3,12,11,DFW,SNA,1205,AA
30,3,11,7,14,10,SFO,DEN,967,F9
0,12,25,2,20,18,PIT,RSW,966,US
0,1,7,7,16,13,EWR,OMA,1133,XE
30,5,11,5,19,15,IAH,ANC,3266,CO
0,5,5,6,9,5,ORD,JFK,740,OH
0,11,25,7,23,15,SFO,BWI,2457,UA
30,4,27,5,9,8,ATL,SDF,321,OH
0,4,7,6,11,9,OAK,LAS,407,WN
0,9,20,4,7,6,PHX,LAX,370,WN
15,3,3,6,19,17,RDU,ORD,647,YV
15,6,17,7,18,17,ORF,ORD,717,MQ
0,2,13,2,16,14,PIT,ATL,526,FL
15,7,22,7,15,13,DTW,RDU,501,NW
30,6,21,4,8,7,MSP,ORD,334,NW
105,9,10,1,18,16,CLT,BOS,728,US
15,3,14,3,18,16,LAX,SEA,954,UA
15,4,21,6,20,18,IAH,SJC,1608,CO
0,10,4,4,13,12,ORD,MCI,403,AA
15,3,29,4,17,15,ATL,LGA,761,FL
0,8,10,5,11,9,STL,DTW,440,WN
0,2,27,2,22,19,CVG,BGR,906,OH
15,8,1,3,15,15,FNT,ORD,223,MQ
30,8,29,3,15,14,ATL,ICT,781,FL
15,2,26,1,15,12,DEN,OKC,495,OO
45,2,26,1,16,10,SFO,DFW,1464,AA
0,7,27,5,13,10,OAK,DEN,957,WN
15,10,30,2,16,15,MDW,LIT,544,WN
0,7,12,4,15,13,SEA,SFO,679,AS
0,6,8,5,5,22,LAS,CMH,1772,US
45,12,23,7,9,6,MIA,ORD,1197,AA
0,1,14,7,12,9,CLE,RSW,1025,CO
0,8,6,1,21,21,ATL,JAN,341,EV
0,9,29,6,18,14,DFW,IAD,1172,AA
0,8,8,3,14,13,ATL,JAX,270,DL
240,12,23,7,12,11,CHO,ATL,457,EV
30,4,27,5,23,16,PHX,PHL,2075,WN
45,8,23,4,23,15,LAX,JFK,2475,AA
0,8,13,1,19,18,ORD,CID,196,OO
30,8,10,5,14,12,JFK,DTW,508,NW
0,2,6,2,10,8,BNA,HOU,670,WN
0,5,31,4,13,12,DTW,SDF,306,NW
15,8,16,4,12,10,JFK,IAD,228,B6
0,9,17,1,19,18,LAX,SMF,373,WN
0,8,25,6,11,10,BOS,PHF,464,FL
0,3,17,6,7,6,GNV,ATL,300,EV
75,7,5,4,12,9,LGA,CLT,544,OH
15,4,11,3,11,8,MCO,DTW,957,NW
15,8,22,3,18,16,CID,CVG,419,OH
30,11,6,2,14,13,DCA,LGA,214,MQ
15,7,17,2,16,14,MCI,DFW,460,AA
105,5,27,7,23,21,BUF,JFK,301,B6
0,10,18,4,21,19,PDX,LAX,834,AS
0,12,8,6,16,15,DTW,IND,231,NW
15,6,17,7,15,13,ATL,MIA,595,DL
45,11,9,5,17,15,DTW,DEN,1123,F9
0,7,23,1,13,11,DTW,LGA,501,NW
15,7,8,7,20,19,MEM,SHV,285,9E
0,9,1,6,16,14,CHS,IAD,441,YV
0,5,26,6,7,6,OAK,SNA,371,WN
15,6,20,3,20,19,ATL,JAN,341,DL
0,3,26,1,17,14,DFW,MSP,852,NW
60,8,30,4,18,17,ATL,LAX,1946,FL
0,5,2,3,7,6,RST,ORD,268,MQ
45,8,27,1,22,21,IAH,LAX,1379,CO
45,8,10,5,17,16,LAX,OAK,337,WN
0,7,30,1,10,7,DFW,CVG,812,OH
30,7,9,1,14,13,STL,MCI,237,WN
45,5,14,1,10,6,BOS,SJU,1674,AA
0,7,1,7,17,15,OAK,PHX,646,US
15,8,5,7,22,20,CLT,FLL,631,US
150,2,26,1,19,16,ORD,LAX,1745,AA
0,3,14,3,22,18,EWR,FLL,1065,CO
0,11,10,6,12,10,BWI,CLT,361,US
15,2,2,5,19,17,MIA,IAH,964,CO
0,3,25,7,13,11,ORD,BTR,810,MQ
0,5,25,5,22,18,MEM,BOS,1139,9E
0,11,16,5,11,9,SMF,LAX,373,WN
30,11,28,3,21,20,PHL,MHT,290,WN
15,10,5,5,12,11,CRP,HOU,187,WN
105,1,4,4,20,19,MEM,ORD,491,MQ
45,2,27,2,21,20,LAS,SFO,414,UA
60,12,15,6,23,17,PHX,FLL,1972,US
15,2,4,7,8,6,PSC,SLC,521,OO
30,3,13,2,7,6,RSW,MCO,133,WN
0,6,6,3,7,6,DAL,SAT,248,WN
30,1,12,5,17,16,IAD,DTW,383,NW
0,6,26,2,13,11,RDU,JFK,426,MQ
0,4,27,5,16,14,CLT,BOS,728,US
0,3,3,6,12,12,DTW,GRB,288,9E
75,1,9,2,15,14,MSP,ORD,334,AA
60,1,23,2,17,16,MSP,FAR,223,9E
0,6,25,1,17,16,CLE,BNA,448,XE
0,4,4,3,17,12,PHX,MEM,1263,NW
30,12,10,1,11,10,PVD,EWR,160,XE
0,3,13,2,10,8,DEN,PDX,992,F9
0,12,31,1,19,17,PHX,MFR,854,YV
0,10,17,3,16,11,PHX,MSP,1276,NW
15,8,15,3,15,13,HPN,CVG,597,OH
0,11,16,5,13,11,ATL,LGA,761,DL
0,11,23,5,19,17,IAH,SAT,191,CO
15,2,12,1,18,17,BWI,ORD,622,MQ
0,6,9,6,15,14,MCI,LAS,1140,WN
0,11,14,3,18,17,DFW,DEN,641,UA
15,8,15,3,14,10,DEN,IAH,861,F9
0,10,22,1,22,19,ORD,ORF,717,OO
135,7,18,3,13,10,PHX,SEA,1107,US
15,5,7,1,23,22,MSP,MKE,297,NW
15,9,2,7,18,11,LAX,ATL,1946,DL
45,2,12,1,13,12,SAN,LAX,109,MQ
0,4,15,7,19,17,BWI,PVD,328,WN
30,3,19,1,8,7,LAN,MSP,455,NW
90,3,30,5,18,14,DFW,FLL,1119,AA
75,4,11,3,9,7,ORD,DSM,299,MQ
15,9,17,1,19,16,LGA,FLL,1076,B6
0,11,26,1,8,6,BOS,RDU,612,MQ
0,8,30,4,14,12,ATL,PHL,665,FL
30,8,3,5,21,20,ATL,PIA,564,EV
15,7,5,4,22,21,PHX,LAS,256,US
0,8,18,6,21,19,MIA,LAS,2175,AA
0,7,20,5,19,12,SFO,CLE,2161,CO
15,12,15,6,19,16,JFK,LAX,2475,DL
0,12,20,4,19,16,ORD,BWI,622,MQ
0,2,2,5,18,17,LAX,SAN,109,OO
60,11,19,1,20,18,PIT,JFK,340,OH
15,11,24,6,10,9,BWI,CLT,361,US
15,1,29,1,21,21,CVG,GRB,416,OH
0,2,11,7,18,14,MDW,MCO,989,FL
15,3,3,6,16,14,TPA,ABQ,1497,WN
15,1,12,5,9,7,IND,LAX,1814,NW
45,9,26,3,17,14,DEN,MSP,680,NW
45,11,14,3,11,10,IAH,SAT,191,CO
60,4,13,5,19,17,IAD,JFK,228,B6
0,8,27,1,14,13,LAX,FAT,209,MQ
45,5,18,5,16,15,DCA,EWR,199,CO
0,6,15,5,20,19,LAX,SBA,89,OO
0,9,10,1,14,12,DEN,SEA,1024,AS
180,12,22,6,13,12,JAX,MEM,576,9E
75,6,6,3,23,21,TPA,BWI,842,WN
45,7,28,6,22,19,SEA,ONT,956,AS
15,4,27,5,17,17,AZO,ORD,122,MQ
30,6,14,4,10,9,DFW,SNA,1205,AA
0,4,9,1,12,11,RDU,BNA,443,WN
60,4,6,5,19,18,MFR,SFO,329,OO
0,7,25,3,17,16,CWA,ORD,213,YV
0,8,29,3,17,15,BUR,SMF,358,WN
0,9,17,1,19,18,ABQ,DEN,349,OO
0,9,6,4,21,19,ISP,BWI,220,WN
0,12,15,6,5,21,LAX,JFK,2475,AA
0,5,17,4,7,6,HPN,ORD,738,MQ
0,2,26,1,23,22,MSP,ORD,334,NW
60,11,30,5,9,7,IAD,ORD,589,UA
30,3,26,1,10,9,DTW,DEN,1123,NW
180,3,23,5,15,14,SPI,ORD,174,OO
0,5,12,6,19,18,JFK,BTV,267,B6
15,5,6,7,16,13,MSP,PHL,980,NW
0,9,26,3,18,14,DEN,CVG,1069,DL
0,6,3,7,14,12,RAP,SLC,508,OO
0,11,12,1,19,17,JAX,HOU,816,WN
0,12,23,7,16,15,LBB,DAL,293,WN
0,3,6,2,9,8,CLT,DCA,331,US
75,2,8,4,17,15,EWR,PWM,284,XE
15,8,6,1,20,18,PIT,LAX,2136,US
15,6,28,4,17,13,LAX,DEN,862,UA
0,6,20,3,13,11,CLT,ATL,227,FL
0,8,10,5,20,18,RDU,ATL,356,FL
30,11,30,5,18,18,ATL,HSV,151,EV
15,10,10,3,18,16,ATL,SLC,1589,DL
30,1,17,3,19,17,ATL,EWR,745,CO
30,12,14,5,21,15,DEN,MIA,1709,UA
0,4,28,6,5,21,KOA,SFO,2367,UA
0,3,9,5,14,9,LAS,DFW,1055,US
15,3,13,2,18,17,LAS,OAK,407,WN
15,5,17,4,14,12,LGA,DFW,1389,AA
0,9,4,2,20,19,MEM,AUS,559,NW
30,1,11,4,20,19,LGA,DCA,214,US
0,8,1,3,14,9,ONT,OMA,1286,XE
0,10,28,7,13,12,DBQ,ORD,147,MQ
0,6,30,6,12,9,MEM,GSO,570,9E
45,6,15,5,18,17,CLT,IND,428,YV
120,8,20,1,20,17,PNS,ORD,794,MQ
0,7,12,4,19,17,CHS,ATL,259,DL
0,3,16,5,13,8,SAN,DFW,1171,AA
105,5,13,7,10,7,MSP,LGA,1020,NW
60,6,4,1,17,16,MSP,ORD,334,UA
30,6,29,5,20,17,SGF,DTW,635,9E
30,7,10,2,15,13,SWF,ATL,784,EV
0,8,27,1,12,10,DTW,HPN,505,9E
15,6,14,4,10,9,CLT,DFW,936,US
0,3,14,3,14,12,GSP,DTW,508,9E
15,8,19,7,13,11,VPS,MEM,369,NW
120,10,1,1,22,21,LAS,ONT,197,WN
30,9,6,4,19,16,DFW,ORD,802,UA
15,9,25,2,16,13,ORD,BDL,783,UA
0,6,10,7,17,16,MHT,BWI,377,WN
0,5,19,6,12,11,ONT,LAS,197,WN
15,11,16,5,20,19,DTW,DCA,405,NW
15,4,8,7,21,20,PHL,PIT,267,WN
30,3,5,1,17,14,ATL,SFO,2139,DL
45,1,29,1,13,12,RAP,DEN,301,YV
0,2,26,1,17,14,SEA,ANC,1449,AS
45,6,16,6,19,15,TUS,DFW,813,AA
0,10,5,5,9,8,DEN,SLC,391,UA
0,3,25,7,8,8,SAT,DAL,248,WN
0,10,26,5,20,19,SAN,SMF,480,WN
15,8,2,4,23,20,DFW,DTW,987,AA
15,8,30,4,20,19,MCI,SMF,1442,WN
15,9,11,2,16,16,CVG,ORD,264,OH
15,3,18,7,10,8,JAX,CLT,329,US
0,11,16,5,20,17,MCO,CVG,756,DL
15,3,22,4,20,17,ATL,LGA,761,DL
15,10,5,5,18,17,SLC,PHX,507,WN
0,8,9,4,11,9,PIT,MCO,834,US
0,9,23,7,21,16,SAN,TUL,1236,XE
0,1,14,7,13,10,IAH,MCO,853,CO
15,4,10,2,23,20,MCO,LGA,950,AA
0,8,7,2,20,16,DFW,ROC,1266,MQ
15,1,19,5,11,10,IND,LAS,1591,NW
60,7,27,5,7,23,TUS,JFK,2136,B6
15,6,5,2,17,14,BUF,ATL,712,OO
0,1,3,3,18,15,PBI,ISP,1052,WN
0,9,15,6,17,16,CVG,PHX,1569,DL
0,8,30,4,17,17,DTW,BNA,457,WN
0,7,31,2,13,12,TPA,DFW,929,AA
15,5,4,5,8,7,DCA,JFK,213,OH
0,8,11,6,8,7,LAX,LAS,236,WN
0,2,10,6,15,13,BNA,ORD,409,MQ
0,1,10,3,11,8,MEM,MCO,683,NW
0,4,10,2,9,8,AUS,PHX,872,YV
15,8,24,5,17,8,SEA,EWR,2401,AS
45,1,28,7,14,10,DEN,CLE,1201,OO
0,9,5,3,17,16,ATL,DCA,547,DL
45,5,7,1,7,6,XNA,ORD,522,MQ
0,5,11,5,18,17,CLT,MYR,156,US
0,7,17,2,12,11,DEN,SJC,948,UA
15,12,10,1,12,11,IND,DEN,977,F9
90,1,1,1,12,9,DFW,IAD,1172,AA
0,9,7,5,11,10,SBA,LAX,89,OO
120,7,26,4,19,18,ORD,MSN,109,MQ
0,10,12,5,17,13,TUS,DFW,813,AA
0,8,25,6,8,7,BDL,PHL,196,US
0,9,27,4,10,8,DCA,MSP,931,NW
0,9,19,3,15,13,PHX,SFO,651,US
135,4,25,3,9,7,AMA,IAH,519,XE
0,10,28,7,22,20,MDW,OAK,1844,WN
15,12,10,1,18,15,LAX,DEN,862,XE
15,8,11,6,7,6,GPT,IAH,376,XE
75,7,6,5,22,19,JFK,MCO,944,B6
15,1,14,7,12,11,LAX,SAN,109,MQ
0,11,7,3,13,11,MSP,BZN,874,NW
0,3,4,7,17,15,ORD,BUF,473,MQ
15,7,14,6,11,10,OGG,HNL,100,AQ
0,6,22,5,20,19,CLT,CLE,430,YV
15,3,9,5,22,19,IAD,SFO,2419,UA
105,11,9,5,19,10,SFO,JFK,2586,UA
0,11,15,4,17,15,RDU,BDL,532,MQ
0,5,22,2,7,6,SMF,PDX,479,WN
15,6,4,1,20,19,IAH,MOB,427,XE
75,4,12,4,20,17,ISP,TPA,1034,WN
15,8,31,5,13,13,SAT,TUS,762,XE
15,3,2,5,16,13,ORD,SFO,1846,AA
30,1,7,7,20,17,DEN,DFW,641,AA
60,8,30,4,22,21,DFW,SNA,1205,AA
15,8,21,2,17,15,BOS,ATL,946,DL
0,10,13,6,10,8,RIC,MSP,970,9E
0,9,15,6,20,17,ORD,JFK,740,OH
15,1,18,4,23,22,ATL,CSG,83,EV
0,10,7,7,8,6,FLL,CLT,631,US
0,3,31,6,15,12,MCO,SJU,1189,AA
0,4,21,6,10,9,HOU,PHX,1020,WN
15,6,2,6,18,17,SAV,CLT,213,US
60,2,22,4,18,16,ABQ,LAX,677,OO
15,10,18,4,9,9,CVG,BNA,230,OH
0,8,2,4,21,18,ORD,ATL,606,AA
0,10,2,2,22,21,DTW,BHM,625,9E
45,8,5,7,18,17,DTW,GRR,120,NW
0,9,11,2,20,17,MCO,BWI,787,FL
0,5,12,6,18,17,HOU,HRL,276,WN
0,2,9,5,14,10,DFW,LGA,1389,AA
0,4,4,3,16,12,DFW,BDL,1471,AA
0,8,4,6,15,12,BLI,SLC,757,OO
75,6,17,7,16,11,DFW,EWR,1372,AA
0,12,7,5,22,20,ORD,DFW,802,AA
0,3,21,3,11,10,IAH,SAT,191,CO
0,2,11,7,15,13,DFW,XNA,281,MQ
0,4,6,5,12,9,RSW,DTW,1085,NW
30,9,21,5,21,19,LAS,SFO,414,UA
0,10,15,1,7,7,OKC,ABQ,510,XE
0,2,14,3,14,14,HNL,LIH,102,HA
15,6,12,2,20,19,MDW,DEN,895,F9
60,7,15,7,18,17,CHS,DFW,987,MQ
0,3,18,7,8,6,HSV,DFW,603,MQ
0,9,22,6,22,18,IAH,DCA,1208,CO
0,4,1,7,19,16,ORD,BTV,763,OO
15,6,11,1,17,15,BWI,MCO,787,WN
0,2,11,7,20,16,MIA,SJU,1045,AA
0,8,9,4,22,14,OGG,SEA,2640,HA
0,3,28,3,16,15,SUN,SLC,223,OO
15,2,27,2,21,20,OAK,LAX,337,OO
60,6,24,7,9,7,RAP,DEN,301,YV
120,1,18,4,13,10,RSW,EWR,1068,CO
0,6,17,7,14,12,PDX,OAK,543,WN
0,11,17,6,12,11,AUS,DEN,775,YV
30,8,31,5,22,21,LGA,BOS,185,US
0,11,28,3,13,10,IAD,DFW,1172,AA
0,8,14,2,16,14,EWR,DTW,487,CO
150,9,11,2,16,11,DFW,LGA,1389,AA
0,1,27,6,15,13,TPA,DFW,929,AA
15,9,21,5,20,14,ABQ,TPA,1497,WN
135,7,10,2,17,13,JFK,SJU,1597,AA
0,3,26,1,6,6,FWA,ORD,157,OO
0,7,14,6,14,13,SAN,OAK,446,WN
30,11,30,5,14,11,JFK,LAX,2475,AA
15,6,12,2,22,20,CVG,OKC,756,OH
0,9,14,5,11,8,PHX,ELP,347,US
0,4,16,1,15,13,MEM,IAH,469,9E
0,11,26,1,22,20,CLT,TPA,508,US
30,2,15,4,11,10,DTW,IAD,383,9E
0,11,20,2,10,7,LAS,PDX,762,WN
135,6,29,5,12,11,ATL,LAS,1747,DL
0,2,8,4,10,8,EWR,CMH,462,XE
75,7,9,1,21,19,PHX,BUR,369,WN
75,10,19,5,22,19,BNA,TPA,612,WN
0,5,23,3,17,16,LAS,PHX,256,US
30,7,4,3,22,13,OAK,JFK,2576,B6
30,1,4,4,18,16,MFE,IAH,316,CO
0,10,7,7,14,13,CLT,BWI,361,FL
0,5,7,1,19,17,MCO,BWI,787,WN
0,7,15,7,20,18,SAN,SFO,447,UA
45,2,23,5,14,13,HOU,DAL,239,WN
30,5,22,2,23,21,IAH,ICT,542,XE
60,8,19,7,19,17,JFK,IAD,228,B6
30,5,29,2,10,9,DFW,AUS,190,AA
60,5,23,3,20,19,DTW,DSM,534,9E
0,9,25,2,19,18,SDF,MSP,603,9E
15,2,8,4,21,20,OAK,LAX,337,WN
0,10,7,7,13,12,BOS,LGA,185,DL
0,7,23,1,7,6,MSN,ORD,109,MQ
0,8,12,7,18,16,GSP,CLE,450,XE
30,2,9,5,15,14,EWR,MKE,725,XE
225,6,27,3,16,13,ORD,PHL,678,UA
0,2,16,5,10,7,MSP,CVG,596,EV
45,7,21,6,18,17,MRY,LAX,267,OO
45,12,26,3,14,11,COS,DFW,592,AA
0,8,21,2,22,14,OGG,SEA,2640,HA
60,9,30,7,21,20,ORD,GEG,1498,UA
30,2,26,1,15,14,MCI,ORD,403,AA
0,9,17,1,23,19,DEN,ATL,1199,F9
0,6,21,4,11,9,ORD,MQT,303,MQ
120,12,7,5,10,8,IAD,MHT,418,YV
45,6,8,5,12,10,ORD,FNT,223,MQ
0,12,7,5,22,21,IAD,ORD,589,UA
0,12,4,2,15,13,HOU,BNA,670,WN
0,11,20,2,18,14,SAT,BWI,1407,WN
45,3,21,3,20,18,ORD,XNA,522,MQ
30,1,3,3,22,20,SAN,PHX,304,WN
0,5,28,1,7,6,CHA,ORD,501,MQ
0,5,18,5,15,13,SEA,ONT,956,AS
0,1,17,3,8,6,BOS,MDW,861,OH
15,2,1,4,14,12,ORD,DFW,802,UA
15,8,18,6,9,7,CVG,LGA,585,MQ
15,1,4,4,15,13,CVG,OKC,756,OH
0,3,8,4,16,13,SAT,ORD,1041,UA
0,1,20,6,19,17,LAX,MRY,267,OO
60,11,23,5,18,17,RDU,PHL,336,WN
45,11,5,1,15,13,DTW,LGA,501,NW
0,12,20,4,11,9,ATL,LAS,1747,DL
0,12,2,7,13,11,PDX,LAX,834,UA
30,7,19,4,19,17,RDU,MKE,689,OO
0,1,30,2,20,19,CLD,LAX,86,OO
0,4,18,3,13,13,CVG,MKE,318,OH
0,5,24,4,17,14,COS,MSP,725,NW
0,1,6,6,15,13,RNO,SEA,564,WN
0,4,5,4,8,7,SFO,LAX,337,UA
15,1,8,1,14,12,SBN,ATL,566,EV
15,6,4,1,17,16,BIS,MSP,386,NW
45,3,29,4,16,14,BOS,CLT,728,US
90,7,31,2,21,19,STL,CLE,487,WN
0,11,1,4,10,9,HOU,HRL,276,WN
0,1,28,7,10,10,KOA,HNL,163,AQ
30,5,27,7,17,16,ALB,MDW,717,WN
0,6,7,4,16,16,ELP,PHX,347,WN
0,2,14,3,8,7,MSP,ORD,334,NW
15,6,25,1,22,20,PHL,PBI,951,US
15,10,26,5,14,12,RSW,CVG,879,DL
0,4,20,5,11,10,STL,ORD,258,AA
0,11,7,3,16,14,LGA,DEN,1619,UA
150,3,14,3,16,15,IAH,MSY,305,CO
0,10,11,4,12,10,MCI,MSP,393,NW
120,3,9,5,19,18,ATL,SHV,552,EV
0,7,17,2,15,13,MIA,CLT,650,MQ
30,5,2,3,21,19,CLT,EWR,529,US
15,12,10,1,19,16,ORD,BDL,783,UA
15,2,1,4,18,17,JFK,IAD,228,OH
0,7,18,3,11,10,SLC,JAC,205,OO
0,1,4,4,16,14,ATL,DFW,732,DL
0,4,19,4,12,11,DTW,PHX,1671,US
0,8,3,5,7,6,SGF,ORD,438,MQ
195,2,7,3,11,9,ATL,CHO,457,EV
0,12,1,6,10,9,JFK,BTV,267,B6
0,8,10,5,16,15,RST,MSP,76,9E
30,5,18,5,22,20,CVG,FSD,701,OH
45,4,11,3,12,10,RDU,EWR,416,XE
165,12,4,2,21,19,MSP,PHX,1276,US
15,10,1,1,20,17,MCI,DTW,629,NW
90,10,17,3,22,19,MIA,SJU,1045,AA
180,1,14,7,12,11,SDF,DTW,306,NW
75,11,6,2,17,16,GTF,DEN,624,OO
45,12,13,4,6,5,LIT,IAH,374,XE
0,3,29,4,20,20,AZO,ORD,122,OO
30,12,20,4,17,17,DTW,CWA,363,9E
45,3,22,4,19,12,SEA,DTW,1927,NW
150,8,16,4,16,14,GSO,IAH,986,XE
45,6,25,1,10,7,TUL,CVG,646,OH
0,11,15,4,17,17,CLD,LAX,86,OO
