fgm,period,shot_clock,dribbles,touch_time,shot_dist,pts_type,close_def_dist,shooter_height,defender_height,player_name
1,3,3.9,0,2.5,3,2,0,82,83,jordan hill
1,3,7.1,0,1.7,25.7,3,4.6,78,73,dante exum
0,2,4.7,0,0.9,23.6,3,2.8,78,73,vince carter
0,1,19.8,1,0.7,9.6,2,1.9,79,77,shawn marion
0,1,6.6,0,0.8,24.9,3,5.7,77,75,zach lavine
1,1,10.3,1,1,22.2,2,5.3,74,75,tony parker
1,3,14.2,0,2,8.1,2,2.3,73,74,trey burke
1,3,12,0,0.7,24.8,3,2.9,77,79,wesley matthews
0,2,8,0,0.9,21.3,2,6.1,85,81,cody zeller
0,2,11.9,2,1.7,3.6,2,3.9,79,78,matt barnes
1,1,11.5,0,0.8,0.3,2,1.6,83,83,enes kanter
1,1,23,1,1.2,4.5,2,2.1,81,82,jared sullinger
0,3,10.1,0,0.8,4.2,2,4.1,82,85,henry sims
1,3,9.2,0,0.5,1.9,2,1.9,80,80,bojan bogdanovic
0,1,4.5,3,5.3,19.2,2,2.9,79,80,joe johnson
1,3,15,0,0.9,15.6,2,5.7,81,80,lavoy allen
1,3,12.2,10,10.7,23.9,3,6.5,79,80,joe johnson
0,1,8.5,3,2.3,10.8,2,0.4,73,73,mike conley
1,1,17.8,6,5.5,24.3,2,4.9,78,78,kobe bryant
0,1,18.5,0,0.9,18.8,2,5.3,81,83,luis scola
1,2,7,3,4.8,3.4,2,3.1,79,85,solomon hill
1,4,13.5,0,0.7,4.8,2,2.5,78,83,shabazz muhammad
0,2,8.3,0,0.9,22.3,3,4.2,79,73,evan turner
1,4,19.9,0,1,23.7,3,6.1,76,85,kirk hinrich
0,1,19.7,0,1,26,3,3.6,75,73,monta ellis
0,4,22,0,3,10.1,2,3,85,81,kosta koufos
1,3,7.4,0,1,17.7,2,8.5,85,75,pau gasol
0,4,10.4,0,1,25.8,3,4.8,82,73,damjan rudez
1,1,11,1,1.3,4.8,2,3.9,80,74,nicolas batum
1,4,20,2,3.9,3.3,2,1,80,81,carmelo anthony
0,3,24,0,0.4,6.1,2,3.3,81,80,david west
0,1,4.6,1,2.5,19.9,2,2.7,74,73,cj watson
0,4,10.6,0,0.6,12.1,2,4.4,85,82,nikola vucevic
0,2,5.5,0,0.8,24.8,3,5.2,78,77,greivis vasquez
0,1,10.2,0,1,18.8,2,7,85,85,robert sacre
1,3,16.8,0,0.8,1.7,2,4.8,81,85,carl landry
1,3,16,10,6.4,6.3,2,1,74,85,jeff teague
0,1,17.2,0,0.7,22.9,3,5.8,78,82,tim hardaway jr.
1,4,9,0,0.2,3.9,2,5.6,80,85,nicolas batum
1,3,17.3,1,2.3,1.5,2,4.1,73,75,trey burke
0,3,16.4,0,0.7,23.1,3,6,81,81,jeff green
0,4,4.9,1,4.7,16.1,2,1.7,80,78,rudy gay
0,2,5.2,1,1.5,4.4,2,2.7,81,78,luis scola
1,2,10.6,3,5,7.9,2,0,76,81,dwyane wade
1,1,23.1,4,4.1,4.4,2,1.2,79,81,joe johnson
1,4,8.8,0,0.6,3.6,2,2.3,79,78,solomon hill
1,2,9.3,4,4.5,18.4,2,4.7,76,83,john wall
0,1,17,8,6.5,18,2,5.8,75,77,damian lillard
1,3,9.3,0,0.8,14.4,2,2.6,79,75,jimmy butler
1,3,10.6,2,4.5,4.4,2,2.2,82,81,anthony davis
1,4,22.7,1,0.7,23.5,3,11.8,76,74,jrue holiday
0,2,5,0,1.6,14.5,2,2.5,79,73,klay thompson
1,2,7.1,1,3,21.1,2,6,80,85,boris diaw
1,1,8,2,3.6,2,2,1.3,78,83,tyreke evans
0,3,8,2,2,20,2,4.5,75,73,damian lillard
1,1,11.9,1,5.3,3.5,2,1.6,83,83,dwight howard
1,1,8.5,2,2.4,21.6,2,2.9,74,75,avery bradley
0,1,5.9,0,1,24.5,3,15,80,79,paul millsap
1,4,11.3,0,1.1,22.2,3,8.2,73,79,mike conley
1,2,3.4,0,0.2,16.4,2,2.1,74,74,tony parker
1,2,6.3,1,1.3,5.4,2,1.7,82,86,Amar'e Stoudemire
0,2,0.5,0,1.6,22.3,3,6.5,80,80,carmelo anthony
0,2,15.7,7,8.7,11.8,2,4.8,74,81,jeff teague
0,1,2.2,0,0.5,17,2,5.9,83,82,nerlens noel
1,3,11.7,2,2,5.6,2,1.4,73,75,kyle lowry
1,4,9.9,2,3.5,4.7,2,7.9,82,82,nikola mirotic
1,3,14.4,2,3.4,1.1,2,3.6,83,83,demarcus cousins
0,3,8,0,1.4,26.3,3,4.5,73,79,lou williams
0,2,4.8,2,9.7,3.4,2,3.2,79,85,joe johnson
0,2,4.1,1,1.9,6.8,2,0.1,80,80,andrew wiggins
1,1,2.9,6,7.7,18,2,3.6,79,80,joe johnson
1,3,16.7,3,3.3,23.7,3,5,75,82,russell westbrook
1,3,9.7,3,2.9,3.5,2,0.7,83,82,gorgui dieng
0,3,19,0,1.4,24.4,3,8.4,79,81,terrence ross
0,3,7.1,1,2.8,0.8,2,0.4,82,81,serge ibaka
0,4,12,0,0.9,15.7,2,11.2,82,82,aron baynes
0,2,18.3,0,0.8,21.7,2,7.2,80,78,kostas papanikolaou
0,1,2.8,0,1,18.6,2,5.5,74,76,avery bradley
0,4,19.4,0,0.8,24.5,3,3.4,78,80,kj mcdaniels
1,4,12.3,2,2.9,9.4,2,6.5,85,79,spencer hawes
0,1,6.6,0,0.4,9.8,2,2.6,85,76,brook lopez
1,2,19,0,1,3.4,2,4.2,69,74,isaiah thomas
0,2,3.6,3,4,19.6,2,5.1,75,80,ben gordon
0,4,6.5,1,2.3,17.4,2,6.6,81,81,kevin seraphin
1,3,5.5,0,0.5,0.8,2,4.1,78,80,alan anderson
1,2,1.9,0,2.8,26.5,3,4.2,75,77,monta ellis
0,4,2.8,9,7,13.5,2,3.5,75,76,andre miller
1,1,8.8,0,0.9,24.7,3,7.8,85,80,kelly olynyk
0,3,23.4,1,3.3,1.5,2,2.1,81,81,kris humphries
1,4,11.4,0,0.6,3.4,2,2.8,85,79,kelly olynyk
0,1,15.1,0,0.5,0.7,2,2.4,74,79,avery bradley
1,3,18,0,1,24.2,3,8.5,75,75,derrick rose
0,1,7.4,0,0.8,14.9,2,6.1,85,75,robert sacre
1,1,14.1,3,2.3,12.5,2,4.1,76,80,victor oladipo
0,2,14.1,8,8.5,3.2,2,2.8,73,83,dennis schroder
0,2,7,5,6.1,17.8,2,2.8,73,73,aaron brooks
1,1,17.5,3,4,6.4,2,3,83,85,demarcus cousins
1,1,16.1,0,1,24.2,3,3.4,75,74,derrick rose
0,3,20.6,0,0.8,24.1,3,11.5,80,79,boris diaw
1,1,13.3,2,2.3,5.7,2,1.6,78,81,nik stauskas
1,2,14.3,0,1,19.6,2,5.7,83,73,Nene
1,4,10.2,3,3.9,20.3,2,7.4,75,73,brandon knight
1,1,18,0,0.6,1.7,2,2.4,71,81,ty lawson
0,2,16.4,7,7.5,4.6,2,0.4,75,73,derrick rose
0,1,6,2,3.5,5.3,2,3.4,79,85,klay thompson
0,2,5.7,9,7.5,5.7,2,2.3,73,81,trey burke
0,2,4.5,6,7.3,3.8,2,4.3,75,85,monta ellis
1,1,13,0,1,22.7,3,9.3,79,81,evan fournier
1,3,5.4,0,0.6,3.4,2,2.4,80,82,bojan bogdanovic
1,1,10.6,2,2.2,11,2,4.1,73,85,mo williams
1,4,3.1,7,5,20,2,4.5,79,80,joe johnson
0,2,12.22,0,1.2,1.1,2,4.1,81,79,kris humphries
0,2,6.9,0,-9.2,2.1,2,3.2,80,85,kenneth faried
0,2,13.4,0,1.3,3.8,2,2.2,85,85,andrew bogut
0,2,8.3,1,3.1,4.7,2,1.6,81,85,tyler hansbrough
1,3,10.7,0,0.6,13.5,2,5,81,80,kris humphries
0,2,12.22,0,0,18.5,2,6.4,81,80,luis scola
0,1,18,0,0,22.9,3,7.3,80,82,trevor ariza
1,2,18.7,0,1,23.7,2,4.9,83,73,channing frye
1,4,13.5,0,0.9,1.9,2,1.9,82,82,Amar'e Stoudemire
1,1,11.4,0,1,20.2,2,7.8,75,82,damian lillard
0,2,16.4,1,1.4,8.4,2,3.2,75,82,damian lillard
1,2,20.1,0,1,24.3,3,7.4,79,81,james ennis
1,3,22.9,1,1.4,1.9,2,1.8,81,81,zach randolph
1,1,22,0,0.9,24,3,5.7,80,80,kyle singler
1,3,14.4,0,2.5,18.2,2,4,83,80,channing frye
0,2,9.6,0,0.7,24.4,3,4.9,78,81,vince carter
1,4,15.4,0,1.1,5.4,2,3.2,81,85,carlos boozer
1,2,22.4,0,0.3,3.5,2,2.5,82,85,kevin love
0,1,11.6,2,4.2,7.8,2,2.2,81,81,taj gibson
0,2,11,0,0.8,11.8,2,3.8,82,85,marreese speights
0,5,9,0,1,21.2,3,7.9,80,85,luc mbah a moute
1,4,8.8,0,0.7,2.5,2,2.9,81,80,carlos boozer
1,1,18.1,0,0.9,24.4,3,4.4,85,75,kelly olynyk
0,1,9.6,2,2.4,19.9,2,4.5,83,79,giannis antetokounmpo
1,1,10.9,1,2.5,8.5,2,1.6,82,85,al jefferson
1,1,12.22,3,3.4,3.7,2,2.9,79,81,wesley johnson
1,1,2.2,0,0,17.6,2,2.8,77,81,gerald henderson
1,1,16.4,0,1,17.3,2,3.9,79,83,klay thompson
0,1,17.2,7,6.7,8.2,2,2.4,77,78,courtney lee
1,2,17.8,0,0.9,24.9,3,4.9,81,80,marvin williams
1,3,17.1,6,7.3,20,2,5.5,79,79,kawhi leonard
1,4,10.1,14,13.3,8.5,2,1.7,77,73,rodney stuckey
0,4,5.5,19,16.7,10.3,2,5.2,75,75,damian lillard
1,4,19.6,0,1,24.7,3,3.8,79,79,terrence ross
0,2,16.1,0,0.8,23.9,3,3.5,82,78,chandler parsons
1,4,11,2,2.4,2.3,2,2.9,78,81,tim hardaway jr.
0,1,22.3,1,2.5,2.1,2,1.1,83,85,jason thompson
1,1,20.8,0,0.8,6.1,2,3.9,80,75,rudy gay
0,4,10.8,0,0.7,1.4,2,3.4,83,83,andre drummond
1,4,7.2,0,0.8,23.8,3,3.5,71,75,shane larkin
0,2,2.1,6,6.2,5.9,2,1.8,78,79,michael carter-williams
1,2,20.2,0,1,24.4,3,12.8,73,76,brian roberts
0,3,15.3,0,1,23,2,7.2,81,82,marcus morris
0,4,12,0,0.7,5.6,2,1.2,80,80,derrick williams
1,3,12.9,15,11.6,10.2,2,2.6,74,75,tony parker
0,3,4.1,3,3.7,0.9,2,4.6,76,75,elfrid payton
1,4,5.3,0,0.3,1,2,5,81,80,tristan thompson
1,4,7,0,0.6,8.2,2,2.1,83,85,tim duncan
1,1,14.1,2,3,1.9,2,0.5,80,82,jerami grant
1,3,20,0,0.9,25.7,3,5.2,73,78,D.J. Augustin
1,1,16.1,1,1.4,4,2,3.2,81,82,luol deng
0,3,12.1,16,11.3,12.5,2,3.9,71,75,ty lawson
0,1,9.2,3,5.9,14.6,2,2.4,80,75,thaddeus young
1,4,21.6,2,2.3,3.6,2,6.1,76,75,john wall
1,1,15,14,9.8,20.7,2,5.6,73,76,brandon jennings
0,2,15.5,1,3.7,25.1,3,5.4,77,82,wesley matthews
1,4,4.3,0,0.6,3.3,2,1.4,76,83,john wall
0,3,20.8,4,4.1,4.9,2,1.9,74,75,avery bradley
0,4,16,0,0.8,24,3,5.2,76,80,victor oladipo
0,3,14.2,0,0.7,6.4,2,1.8,85,85,jonas valanciunas
0,2,3.6,2,3.8,14.1,2,4.8,80,81,anthony bennett
1,1,20.9,1,2,3.5,2,2.1,75,79,monta ellis
1,3,20.4,0,1.1,1,2,4,74,73,norris cole
0,3,15.2,0,1,24.7,3,14.2,83,82,charlie villanueva
0,3,3.2,1,3.1,24.3,3,6.4,73,83,jose juan barea
0,1,14.6,2,3.6,6.2,2,0.1,81,73,kris humphries
0,2,23.6,1,1.8,2.5,2,1,82,76,aron baynes
1,2,15.1,0,0.9,23.5,3,6.9,74,81,avery bradley
0,3,18.6,0,0.9,24.8,3,6.7,81,79,jeff green
1,4,8.9,0,0.7,3.5,2,1.9,82,79,markieff morris
1,3,19.2,0,0.8,18.2,2,4.7,80,73,andrew wiggins
1,1,11.1,0,3.8,16.2,2,3.6,81,85,zach randolph
0,2,10.4,0,1,23.5,3,7.7,80,82,rudy gay
0,1,10.8,0,1,15,2,5,80,80,andrew wiggins
1,2,24,0,0.5,1.1,2,1.4,81,83,lavoy allen
1,4,23.3,0,1.3,2.1,2,1,85,85,jerome jordan
0,4,10.3,2,6.8,14.4,2,2.5,79,80,gerald green
0,2,8.1,4,4.5,3.4,2,1.1,82,85,blake griffin
1,2,8.6,0,0.7,3.8,2,3.9,82,82,jonas jerebko
1,3,11.4,0,0.8,24,3,3.9,75,77,damian lillard
0,3,7.3,0,0.8,24.6,3,5.8,78,78,dante exum
0,4,7.5,4,3.6,25.7,3,7.9,78,79,greivis vasquez
1,3,2,18,15.8,25.2,3,3,73,75,brandon jennings
0,4,15,2,1.8,4,2,2.1,85,83,brook lopez
0,3,16.2,2,2.4,20.8,2,5.7,77,80,gerald henderson
0,1,9.7,1,1.7,22.2,2,3.5,78,76,cj miles
1,4,6.5,2,3.8,2.9,2,1.4,73,80,jose juan barea
0,2,5.4,1,8,11.6,2,1.4,77,79,lance stephenson
0,3,16.3,0,1,25.4,3,4,77,76,james harden
1,2,9.2,2,3.6,17.4,2,5,80,85,gordon hayward
1,4,10.8,1,1.8,18.1,2,7.8,82,83,blake griffin
0,4,12.3,0,0.7,18.1,2,5.1,85,81,jason smith
1,4,11.7,2,4.7,13.2,2,6.3,75,78,cory joseph
0,4,6.5,1,1.1,18.7,2,4.4,75,69,ramon sessions
0,2,12.5,0,1.1,2.6,2,1.2,81,85,amir johnson
0,2,10.6,0,0.5,7.3,2,2.4,81,82,carl landry
0,3,14.5,13,9.8,6.7,2,0.5,75,76,ramon sessions
1,4,9.6,0,0.4,1.9,2,3.2,75,80,monta ellis
1,1,9.3,2,5.1,3.5,2,2.7,85,77,steven adams
0,2,3,1,1.6,25.8,3,3.7,75,73,brandon knight
1,1,10.2,1,1.6,4.8,2,3.4,81,82,luol deng
1,3,21.1,4,3.2,6.1,2,1.1,73,82,trey burke
1,1,12.7,11,10.9,10.7,2,3.4,73,75,shabazz napier
0,3,0,3,3.4,19.1,2,2.6,83,83,giannis antetokounmpo
1,5,11.4,13,11,19.9,2,5.1,71,83,ty lawson
1,2,14,8,10.6,7.7,2,0,80,76,rudy gay
0,1,8,2,2.9,13.3,2,3.4,80,83,thaddeus young
0,4,7.1,0,0.8,19.1,2,3.7,76,77,jj redick
0,4,22.3,2,1.7,3,2,2.4,76,81,marcus thornton
1,3,15,1,1.7,12.1,2,4.2,82,81,anthony davis
1,1,15.2,7,5.9,1.1,2,7.7,75,83,damian lillard
0,2,23.5,0,0,14.5,2,6.3,83,79,joakim noah
0,1,15.7,7,6.7,14.8,2,4.3,73,73,chris paul
1,3,17.5,0,0.6,27.7,3,5.4,75,78,damian lillard
1,2,6,4,4.2,4,2,10.2,76,82,john wall
1,4,17.2,0,0,4.5,2,1,80,77,harrison barnes
1,4,12.22,0,0.8,25.4,3,5,81,80,chris copeland
0,3,10.7,2,2.6,1.5,2,2,78,81,manu ginobili
0,2,5,1,2.3,8.8,2,0.8,76,81,gary neal
1,4,19.1,0,0.5,2.8,2,0.4,82,81,chris andersen
0,3,15.7,0,1.1,21,2,13.8,75,73,jarrett jack
1,1,20.8,1,1.9,24.8,3,3.6,79,78,terrence ross
1,2,1,1,2.9,1.4,2,1.8,83,81,demarcus cousins
1,3,16.7,0,0.7,2.3,2,1.4,85,79,tyson chandler
1,4,12.22,1,4.2,16,2,4.7,81,85,zach randolph
1,3,6.5,0,0.9,17.9,2,4.1,79,82,jared dudley
1,1,13.8,1,1.9,4,2,1.2,83,85,demarcus cousins
0,2,22.5,0,0.8,23.2,3,6.1,79,81,gerald green
0,4,11.9,13,10.5,5,2,0.2,73,80,D.J. Augustin
1,4,11,2,2,7,2,3.1,80,85,thaddeus young
0,4,16.8,0,0.9,15.5,2,6.3,85,77,marc gasol
1,1,2.4,2,1.7,10.7,2,2.6,79,82,shawn marion
0,3,13.9,12,10.3,9.4,2,1.8,71,79,ty lawson
1,3,10.3,0,0.9,24.1,3,14,78,78,andre iguodala
1,1,15,9,8.7,20.7,2,5.2,75,77,deron williams
0,4,18.6,0,0.8,26.7,3,3.4,76,77,marcus thornton
0,4,7.1,0,0.9,26.8,3,3.3,73,75,mo williams
0,4,20.2,3,3.3,7,2,2.4,78,83,greivis vasquez
0,3,18.6,0,0.9,20.1,2,5.9,81,81,darrell arthur
0,3,11.6,1,2.3,3.2,2,3.1,83,81,greg monroe
0,3,6.3,0,0.9,23.1,3,9.7,74,75,mario chalmers
1,1,7.4,0,0.5,3,2,3.1,80,82,bojan bogdanovic
0,4,10.7,7,5.2,6.5,2,2.5,80,78,rudy gay
1,2,14.7,0,0.8,12,2,3.6,81,74,taj gibson
1,1,20.8,4,4.7,17.4,2,3.6,76,71,marcus smart
0,1,20,4,4.4,5.1,2,1.3,73,79,darren collison
1,2,11.2,3,5.3,12.2,2,2.8,78,77,andre iguodala
0,2,12.9,1,1.4,5.3,2,1.2,76,78,dwyane wade
1,2,10.9,0,0.9,19.9,2,6.1,85,82,cody zeller
1,2,19.4,0,1.1,24,3,11,76,79,gary neal
0,3,12.5,0,0.8,25.7,3,5,73,73,trey burke
1,1,6,2,3,12.5,2,3.9,80,81,wilson chandler
0,2,12.7,2,5.2,2.2,2,1,82,85,derrick favors
1,4,12.8,2,3.3,7.1,2,1.6,80,79,andrew wiggins
0,2,10.2,0,1.7,13,2,5.5,80,73,kenneth faried
1,4,8.7,1,3.6,7.6,2,2.6,81,83,jared sullinger
1,1,20.1,2,2.4,1.4,2,3.6,73,83,brandon jennings
0,2,2.6,2,1.8,12.1,2,1,80,79,kyle singler
0,4,12.6,1,4.1,8.6,2,1.5,82,81,ed davis
1,4,5.3,0,0.7,10.1,2,3.7,85,81,brook lopez
0,2,6.4,3,4.1,4.3,2,2.5,81,86,luis scola
0,2,13,4,4.8,21.7,2,5.6,78,83,vince carter
0,3,4.8,1,1.6,18.5,2,2.4,74,75,jason terry
1,4,16.7,9,6.7,15.4,2,3.2,73,76,eric bledsoe
0,4,10.3,0,1,24.9,3,0.8,78,76,kobe bryant
1,1,14.2,1,1.8,6.6,2,2.1,82,80,chandler parsons
0,1,4,14,15.1,2.6,2,2.3,75,78,goran dragic
1,4,10.8,0,0.8,27.5,3,8.1,82,82,ryan anderson
1,1,5.5,0,0,2.2,2,1.7,85,85,steven adams
0,2,2,1,2.5,14.5,2,1.4,79,81,shawn marion
1,4,8.1,0,0.8,2.4,2,8,79,77,shaun livingston
0,2,14.2,1,1.3,16.9,2,5,81,83,carl landry
1,4,12.8,0,1.1,23.4,2,3.4,80,79,demarre carroll
0,1,11.4,2,2.6,7.1,2,3.5,79,78,michael kidd-gilchrist
1,2,6.6,0,0.6,2.7,2,0,81,79,lavoy allen
1,4,5.5,1,4.1,13.4,2,2.1,79,79,joe johnson
1,4,6,0,3.7,15.3,2,5,83,85,gorgui dieng
1,3,7.7,4,4,18,2,4.5,76,80,jrue holiday
0,1,19.9,0,1.2,25.5,3,5.4,79,79,matt barnes
1,1,14.5,9,7.1,2.6,2,0.7,79,81,tony snell
0,3,0,1,0.7,37.3,3,14.3,85,76,donatas motiejunas
1,4,9.5,2,4.2,6.5,2,3,82,81,al horford
0,4,4.8,0,0.9,16.8,2,2.7,81,78,robert covington
1,1,21.2,1,2.2,3.2,2,6.6,77,73,bradley beal
1,2,14.3,2,2.9,18.4,2,4.5,80,76,trevor ariza
0,3,21.2,0,0,22.8,3,6.7,78,86,pj tucker
0,4,6.2,5,5.6,23.6,2,4.3,77,81,kentavious caldwell-pope
1,3,17.3,0,1.4,3.9,2,0.4,83,76,enes kanter
0,3,17.8,6,4.8,10.6,2,3.7,75,73,stephen curry
0,4,14.2,5,4,8.8,2,1.6,81,76,jakarr sampson
0,1,8.1,1,2,3.7,2,1.4,85,86,omer asik
0,3,19.2,4,3.5,2.3,2,3,75,79,russell westbrook
0,3,12.9,0,1.3,22.4,3,4.8,79,77,evan turner
1,2,15,1,2.6,12,2,8.2,73,83,kyle lowry
1,3,15.1,0,0.7,2,2,4,75,79,brandon knight
1,4,12.22,2,4.2,13,2,4.3,85,77,Dirk Nowitzki
1,4,21.7,2,2.4,3.3,2,5.7,75,80,pablo prigioni
1,3,14.3,0,0.6,2.7,2,4.5,76,79,marcus smart
1,1,4.9,11,8.1,9.7,2,2.8,76,77,jrue holiday
0,4,15,2,2.1,25.4,2,3.3,73,78,lou williams
0,2,20.8,0,0.7,5,2,0.7,80,81,kostas papanikolaou
1,3,12.5,0,0.8,24.8,3,14.6,76,76,matthew dellavedova
1,2,7.4,2,3.7,19,2,3.9,73,79,lou williams
1,4,11.8,0,1,21.6,3,13.8,77,83,anthony morrow
1,3,11.5,0,0.6,18.7,2,8.4,83,80,lamarcus aldridge
0,2,5.4,2,2.4,3.1,2,1,81,83,jared sullinger
0,4,7.3,0,0.9,22.5,3,7.3,79,80,joe johnson
0,1,11.9,4,4.5,13.6,2,2,75,74,jose calderon
1,3,7.9,0,4.9,15,2,1.7,79,78,jimmy butler
1,3,8.5,0,0.8,24.6,3,4.1,79,81,paul pierce
1,1,4.1,1,3.8,18.4,2,4.7,82,83,anthony davis
0,2,2.6,0,1.3,30,3,8,81,81,jeff green
1,1,17.9,0,1.1,22.6,2,6.9,85,83,marc gasol
0,4,18.1,0,0.8,3.4,2,0.7,75,73,goran dragic
1,4,22.7,0,0,3.7,2,2.5,85,78,nikola vucevic
1,4,8.7,16,13.9,6.3,2,3.5,75,83,damian lillard
1,1,19.1,5,5.8,7.8,2,1.8,80,82,lebron james
1,3,10.7,0,1,2.8,2,1.3,75,73,goran dragic
0,3,14,0,0.9,21.5,2,3.1,75,73,kyrie irving
1,3,17.4,7,5.5,3.8,2,1.8,75,83,kyrie irving
0,1,5.4,1,2,24,3,7.1,73,75,kyle lowry
1,1,8.3,0,0.7,22.5,2,5,83,83,lamarcus aldridge
1,2,17,0,0.8,25.1,3,10.4,80,85,boris diaw
0,3,15.2,3,2.5,5.7,2,1,82,83,ed davis
0,2,1.6,0,0.9,9.9,2,5.8,73,85,eric bledsoe
0,1,18.2,5,5,24.5,3,12.5,75,81,steve blake
1,4,18.5,0,0.9,26.5,3,5.4,82,82,ryan anderson
0,3,12,0,0.8,25.8,3,8.9,79,80,james ennis
1,3,10.4,3,3,7.1,2,2.3,79,81,chase budinger
1,2,14.9,0,0.8,22.9,3,4.3,75,79,goran dragic
0,2,11,3,3,20.3,2,4.3,79,81,richard jefferson
0,3,10.1,3,3.4,4.6,2,0.7,78,85,michael carter-williams
1,3,10.5,12,11.6,25.7,3,4.5,75,75,damian lillard
0,1,0.6,2,7.4,27.2,3,6.8,77,77,james harden
1,1,20.8,1,1.9,2.4,2,0.6,82,83,blake griffin
0,3,13.2,8,9.6,5.4,2,1.1,82,85,chandler parsons
0,2,17.6,8,6.4,16.4,2,4.6,79,78,evan fournier
1,1,10.7,3,4.4,4.2,2,1.5,79,76,evan fournier
0,1,2.3,0,1.4,22.6,3,11.1,78,80,pj tucker
1,1,9.8,0,0.8,17.9,2,5.8,85,83,nikola vucevic
0,4,22,0,1,24.3,3,8.7,80,79,hollis thompson
0,1,5.6,0,0.9,25,3,8,79,80,klay thompson
0,3,15.9,3,2.9,4.9,2,0.3,78,78,tyreke evans
0,2,6,0,0.8,24.8,3,3.7,81,75,mirza teletovic
0,2,12.22,0,0.8,20.9,2,9,73,85,mike conley
0,3,3.6,0,0.7,4.9,2,4.8,81,85,luis scola
0,4,5.9,0,0.8,14.5,2,3.9,86,80,alexis ajinca
1,1,11,0,1,0.8,2,4.5,73,83,eric bledsoe
0,4,20,6,3.4,6.7,2,3.2,73,81,kyle lowry
1,2,8.9,1,1.7,10.4,2,3.5,78,85,greivis vasquez
1,3,6.9,1,2.4,16.4,2,4.3,76,79,dwyane wade
0,3,10.4,4,6.6,7.8,2,3,83,85,greg monroe
1,4,14,0,0.5,1.2,2,1.2,82,86,aron baynes
0,1,15.6,0,1.4,20.7,3,1.2,76,80,kirk hinrich
0,4,8.7,0,0.7,25,3,6.6,83,81,giannis antetokounmpo
1,3,20.2,0,0,3,2,2.1,81,85,jared sullinger
1,2,9,2,2.7,9.2,2,5.6,75,81,goran dragic
0,3,9.6,5,5,6,2,4.9,76,82,marcus thornton
1,4,13.4,0,1.1,24.4,3,4.7,77,80,james harden
1,2,24,0,0.1,3.4,2,2.1,83,79,deandre jordan
1,1,21.8,1,3,3.4,2,9.4,79,78,jimmy butler
0,1,6,0,0.9,15.7,2,5.4,83,82,nerlens noel
0,4,7.8,3,4.1,21.7,2,4.1,79,80,wesley johnson
1,3,8.6,1,2.8,2.5,2,3,81,81,luis scola
0,2,20.4,0,0.7,3.6,2,2,82,82,al horford
0,3,11.7,14,12.4,15.4,2,3.1,77,76,james harden
0,2,12.22,0,1,6.4,2,1.2,83,82,tim duncan
1,3,4.4,0,5.2,23.3,3,3.9,77,81,james harden
0,4,3.7,1,1,26,3,4.4,75,80,russell westbrook
1,1,3.6,17,12.7,17.4,2,5.3,74,81,tony parker
1,1,2.6,0,0.9,25.3,3,6.6,80,75,boris diaw
1,1,1,0,0.7,33.6,3,5.6,82,80,ryan anderson
1,4,5.7,1,2.8,25.9,3,3.9,76,79,dwyane wade
1,2,11.2,0,0.8,24.9,3,3.7,82,78,ryan anderson
0,4,4,4,4.8,24.7,3,3.1,74,81,mario chalmers
1,3,12.8,0,1,24.5,3,5.6,82,81,kevin love
0,4,21.9,1,1.5,8.5,2,3.3,69,78,isaiah thomas
1,2,3.9,4,5.7,8.2,2,3.7,75,81,reggie jackson
1,4,12.3,0,0.2,1.3,2,2.4,81,82,jj hickson
1,2,5.1,1,1.6,5.6,2,2.1,81,85,carlos boozer
0,2,7.4,0,0.7,9.4,2,3.9,80,81,dante cunningham
1,4,10.4,8,6.3,19.5,2,3.8,76,79,marcus thornton
1,2,16.8,7,6.2,18.2,2,3.6,79,82,nick young
1,2,24,0,0,0.1,2,1.1,86,85,roy hibbert
1,1,21.2,0,0.8,3.5,2,6,79,81,paul pierce
1,2,24,0,0,3.9,2,1.6,81,80,patrick patterson
1,3,4.4,2,3.1,25.2,3,3.9,73,79,lou williams
1,2,18.9,2,2.8,18.1,2,3.4,76,77,jj redick
0,3,1,1,1.7,24,3,6.8,75,80,jeremy lin
1,4,14.9,2,2.5,16.2,2,2.4,81,82,shawne williams
1,2,17,2,2.1,3.4,2,4.4,75,82,reggie jackson
0,2,5.4,0,0.7,4.2,2,1.6,81,81,taj gibson
0,2,8.5,3,3.5,2.7,2,0.9,81,76,marcus morris
0,4,1.8,0,0.6,22.6,3,4.4,82,83,kevin love
0,3,12.4,2,5.2,5.1,2,1.9,85,85,pau gasol
1,2,24,0,0,0.3,2,0.5,83,82,tim duncan
0,3,19.6,0,0.7,2.2,2,2.1,81,83,luol deng
0,1,8.5,0,0.7,22.8,3,4.6,80,79,wilson chandler
1,2,13.5,6,4.6,6.3,2,3.1,78,82,tyreke evans
0,2,2.7,0,0.7,5.8,2,0.9,80,79,thaddeus young
1,1,7.8,0,0.7,27,3,8.4,75,75,russell westbrook
0,3,9.3,3,6.5,3.9,2,0.1,81,80,tobias harris
0,3,2.9,1,2.8,17.2,2,3.8,85,81,nikola vucevic
0,3,13.6,0,0.5,8.8,2,2.3,83,77,tim duncan
0,2,9.4,2,2,6.7,2,5.4,73,73,jose juan barea
0,1,13.1,0,2.6,23.6,3,3.2,77,80,O.J. Mayo
1,2,12.3,0,1,20.7,2,4.6,80,82,luc mbah a moute
